instance,algorithm,n,m,total_weight,backward_weight,forward_weight,forward_ratio,runtime,status,error,source_type,external_version_or_commit
k3_3,wmsf_seed,6,9,12114.0,-1234.0,13348.0,1.1018656100379727,0.0005092620849609375,ok,,in-repo,
k3_3,ipsns_full,6,9,12114.0,-1234.0,13348.0,1.1018656100379727,0.0005426406860351562,ok,,in-repo,
k3_3,borda_net_score,6,9,12114.0,2338.0,9776.0,0.8070001650982335,0.00037407875061035156,ok,,in-repo,
k3_3,weighted_eades,6,9,12114.0,,,,3.24249267578125e-05,error,negative_weights_detected,in-repo,
k3_3,random_multistart,6,9,12114.0,-2221.0,14335.0,1.1833415882450058,0.0005457401275634766,ok,,in-repo,
k3_3,igraph_approx_eades,6,9,12114.0,-1000.0,13114.0,1.082549116724451,0.0004067420959472656,ok,,external-wrapper,python-igraph==1.0.0
k3_3,drmaciver_fas,6,9,12114.0,-2221.0,14335.0,1.1833415882450058,0.00182342529296875,ok,,external-wrapper,16ff24a92fde886e58819180a9fe686e60991c5c
ku,lrta_full,6,9,6.0,-6.0,12.0,2.0,0.0007467269897460938,ok,,in-repo,
ku,wmsf_seed,6,9,6.0,-6.0,12.0,2.0,0.0007698535919189453,ok,,in-repo,
ku,ipsns_full,6,9,6.0,-6.0,12.0,2.0,0.0008091926574707031,ok,,in-repo,
ku,borda_net_score,6,9,6.0,-6.0,12.0,2.0,0.0006797313690185547,ok,,in-repo,
ku,weighted_eades,6,9,6.0,,,,6.079673767089844e-05,error,negative_weights_detected,in-repo,
ku,random_multistart,6,9,6.0,-6.0,12.0,2.0,0.0009555816650390625,ok,,in-repo,
ku,igraph_approx_eades,6,9,6.0,-6.0,12.0,2.0,0.0007805824279785156,ok,,external-wrapper,python-igraph==1.0.0
ku,drmaciver_fas,6,9,6.0,-6.0,12.0,2.0,0.0024755001068115234,ok,,external-wrapper,16ff24a92fde886e58819180a9fe686e60991c5c
peterson1,lrta_full,10,15,27314.0,-332.0,27646.0,1.012154938859193,0.001184225082397461,ok,,in-repo,
peterson1,wmsf_seed,10,15,27314.0,-332.0,27646.0,1.012154938859193,0.0013704299926757812,ok,,in-repo,
peterson1,ipsns_full,10,15,27314.0,-332.0,27646.0,1.012154938859193,0.0010547637939453125,ok,,in-repo,
peterson1,borda_net_score,10,15,27314.0,-2143.0,29457.0,1.0784579336603939,0.0007929801940917969,ok,,in-repo,
peterson1,weighted_eades,10,15,27314.0,,,,7.677078247070312e-05,error,negative_weights_detected,in-repo,
peterson1,random_multistart,10,15,27314.0,-2920.0,30234.0,1.1069048839423006,0.0014140605926513672,ok,,in-repo,
peterson1,igraph_approx_eades,10,15,27314.0,-2440.0,29754.0,1.0893314783627444,0.0011589527130126953,ok,,external-wrapper,python-igraph==1.0.0
peterson1,drmaciver_fas,10,15,27314.0,-4396.0,31710.0,1.1609431060994362,0.006756305694580078,ok,,external-wrapper,16ff24a92fde886e58819180a9fe686e60991c5c
peterson2,lrta_full,10,15,27314.0,-1688.0,29002.0,1.0617998096214396,0.0012521743774414062,ok,,in-repo,
peterson2,wmsf_seed,10,15,27314.0,-1688.0,29002.0,1.0617998096214396,0.0013854503631591797,ok,,in-repo,
peterson2,ipsns_full,10,15,27314.0,-1688.0,29002.0,1.0617998096214396,0.00128936767578125,ok,,in-repo,
peterson2,borda_net_score,10,15,27314.0,-1033.0,28347.0,1.03781943325767,0.0008234977722167969,ok,,in-repo,
peterson2,weighted_eades,10,15,27314.0,,,,7.891654968261719e-05,error,negative_weights_detected,in-repo,
peterson2,random_multistart,10,15,27314.0,-1564.0,28878.0,1.0572600131800542,0.0011444091796875,ok,,in-repo,
peterson2,igraph_approx_eades,10,15,27314.0,-1691.0,29005.0,1.0619096434063118,0.0007026195526123047,ok,,external-wrapper,python-igraph==1.0.0
peterson2,drmaciver_fas,10,15,27314.0,-5268.0,32582.0,1.19286812623563,0.004269123077392578,ok,,external-wrapper,16ff24a92fde886e58819180a9fe686e60991c5c
peterson,lrta_full,10,15,27314.0,-332.0,27646.0,1.012154938859193,0.0007781982421875,ok,,in-repo,
peterson,wmsf_seed,10,15,27314.0,-332.0,27646.0,1.012154938859193,0.0008075237274169922,ok,,in-repo,
peterson,ipsns_full,10,15,27314.0,-332.0,27646.0,1.012154938859193,0.0008323192596435547,ok,,in-repo,
peterson,borda_net_score,10,15,27314.0,-2143.0,29457.0,1.0784579336603939,0.0005443096160888672,ok,,in-repo,
peterson,weighted_eades,10,15,27314.0,,,,5.793571472167969e-05,error,negative_weights_detected,in-repo,
peterson,random_multistart,10,15,27314.0,-2920.0,30234.0,1.1069048839423006,0.0008060932159423828,ok,,in-repo,
peterson,igraph_approx_eades,10,15,27314.0,-2440.0,29754.0,1.0893314783627444,0.0005109310150146484,ok,,external-wrapper,python-igraph==1.0.0
peterson,drmaciver_fas,10,15,27314.0,-4396.0,31710.0,1.1609431060994362,0.002854585647583008,ok,,external-wrapper,16ff24a92fde886e58819180a9fe686e60991c5c
present,lrta_full,4,7,340.0,40.0,300.0,0.8823529411764706,0.0004372596740722656,ok,,in-repo,
present,wmsf_seed,4,7,340.0,40.0,300.0,0.8823529411764706,0.0005061626434326172,ok,,in-repo,
present,ipsns_full,4,7,340.0,40.0,300.0,0.8823529411764706,0.006809234619140625,ok,,in-repo,
present,borda_net_score,4,7,340.0,70.0,270.0,0.7941176470588235,0.0003921985626220703,ok,,in-repo,
present,weighted_eades,4,7,340.0,40.0,300.0,0.8823529411764706,0.00038695335388183594,ok,,in-repo,
present,random_multistart,4,7,340.0,40.0,300.0,0.8823529411764706,0.00048351287841796875,ok,,in-repo,
present,igraph_approx_eades,4,7,340.0,40.0,300.0,0.8823529411764706,0.0004105567932128906,ok,,external-wrapper,python-igraph==1.0.0
present,drmaciver_fas,4,7,340.0,40.0,300.0,0.8823529411764706,0.0024261474609375,ok,,external-wrapper,16ff24a92fde886e58819180a9fe686e60991c5c
r20_60,lrta_full,20,60,9234.0,1688.0,7546.0,0.8171973142733376,0.0022950172424316406,ok,,in-repo,
r20_60,wmsf_seed,20,60,9234.0,1766.0,7468.0,0.8087502707385749,0.0027399063110351562,ok,,in-repo,
r20_60,ipsns_full,20,60,9234.0,1688.0,7546.0,0.8171973142733376,0.058068037033081055,ok,,in-repo,
r20_60,borda_net_score,20,60,9234.0,3664.0,5570.0,0.6032055447260125,0.0004684925079345703,ok,,in-repo,
r20_60,weighted_eades,20,60,9234.0,2547.0,6687.0,0.7241715399610137,0.0005009174346923828,ok,,in-repo,
r20_60,random_multistart,20,60,9234.0,3293.0,5941.0,0.6433831492311024,0.0009710788726806641,ok,,in-repo,
r20_60,igraph_approx_eades,20,60,9234.0,2547.0,6687.0,0.7241715399610137,0.0004987716674804688,ok,,external-wrapper,python-igraph==1.0.0
r20_60,drmaciver_fas,20,60,9234.0,1685.0,7549.0,0.8175222005631362,0.16745209693908691,ok,,external-wrapper,16ff24a92fde886e58819180a9fe686e60991c5c
rd_10_30_1997,lrta_full,10,27,167254.0,38091.0,129163.0,0.7722565678548794,0.0005846023559570312,ok,,in-repo,
rd_10_30_1997,wmsf_seed,10,27,167254.0,38091.0,129163.0,0.7722565678548794,0.0006420612335205078,ok,,in-repo,
rd_10_30_1997,ipsns_full,10,27,167254.0,38091.0,129163.0,0.7722565678548794,0.015949249267578125,ok,,in-repo,
rd_10_30_1997,borda_net_score,10,27,167254.0,63158.0,104096.0,0.6223827232831501,0.00043582916259765625,ok,,in-repo,
rd_10_30_1997,weighted_eades,10,27,167254.0,41363.0,125891.0,0.7526935080775348,0.000457763671875,ok,,in-repo,
rd_10_30_1997,random_multistart,10,27,167254.0,57584.0,109670.0,0.6557092804955338,0.0006740093231201172,ok,,in-repo,
rd_10_30_1997,igraph_approx_eades,10,27,167254.0,39458.0,127796.0,0.7640833702034032,0.0004730224609375,ok,,external-wrapper,python-igraph==1.0.0
rd_10_30_1997,drmaciver_fas,10,27,167254.0,38091.0,129163.0,0.7722565678548794,0.0029876232147216797,ok,,external-wrapper,16ff24a92fde886e58819180a9fe686e60991c5c
rd_4_4_90,lrta_full,4,4,22292.0,807.0,21485.0,0.9637986721693881,0.00045037269592285156,ok,,in-repo,
rd_4_4_90,wmsf_seed,4,4,22292.0,807.0,21485.0,0.9637986721693881,0.0004582405090332031,ok,,in-repo,
rd_4_4_90,ipsns_full,4,4,22292.0,807.0,21485.0,0.9637986721693881,0.0049359798431396484,ok,,in-repo,
rd_4_4_90,borda_net_score,4,4,22292.0,807.0,21485.0,0.9637986721693881,0.0003829002380371094,ok,,in-repo,
rd_4_4_90,weighted_eades,4,4,22292.0,807.0,21485.0,0.9637986721693881,0.00041222572326660156,ok,,in-repo,
rd_4_4_90,random_multistart,4,4,22292.0,807.0,21485.0,0.9637986721693881,0.0004832744598388672,ok,,in-repo,
rd_4_4_90,igraph_approx_eades,4,4,22292.0,807.0,21485.0,0.9637986721693881,0.0004353523254394531,ok,,external-wrapper,python-igraph==1.0.0
rd_4_4_90,drmaciver_fas,4,4,22292.0,807.0,21485.0,0.9637986721693881,0.001990795135498047,ok,,external-wrapper,16ff24a92fde886e58819180a9fe686e60991c5c
rd_4_8_90,lrta_full,4,6,44181.0,7842.0,36339.0,0.8225028858559109,0.0007510185241699219,ok,,in-repo,
rd_4_8_90,wmsf_seed,4,6,44181.0,7842.0,36339.0,0.8225028858559109,0.0008234977722167969,ok,,in-repo,
rd_4_8_90,ipsns_full,4,6,44181.0,7842.0,36339.0,0.8225028858559109,0.010251998901367188,ok,,in-repo,
rd_4_8_90,borda_net_score,4,6,44181.0,8649.0,35532.0,0.8042371155021389,0.0005016326904296875,ok,,in-repo,
rd_4_8_90,weighted_eades,4,6,44181.0,11205.0,32976.0,0.7463841922998574,0.0004975795745849609,ok,,in-repo,
rd_4_8_90,random_multistart,4,6,44181.0,7842.0,36339.0,0.8225028858559109,0.0005624294281005859,ok,,in-repo,
rd_4_8_90,igraph_approx_eades,4,6,44181.0,11205.0,32976.0,0.7463841922998574,0.00046443939208984375,ok,,external-wrapper,python-igraph==1.0.0
rd_4_8_90,drmaciver_fas,4,6,44181.0,7842.0,36339.0,0.8225028858559109,0.0020232200622558594,ok,,external-wrapper,16ff24a92fde886e58819180a9fe686e60991c5c
rd_5_10_90,lrta_full,5,7,47421.0,6343.0,41078.0,0.8662406950507159,0.0008804798126220703,ok,,in-repo,
rd_5_10_90,wmsf_seed,5,7,47421.0,6343.0,41078.0,0.8662406950507159,0.000698089599609375,ok,,in-repo,
rd_5_10_90,ipsns_full,5,7,47421.0,6343.0,41078.0,0.8662406950507159,0.008258819580078125,ok,,in-repo,
rd_5_10_90,borda_net_score,5,7,47421.0,16896.0,30525.0,0.6437021572720947,0.00042891502380371094,ok,,in-repo,
rd_5_10_90,weighted_eades,5,7,47421.0,6343.0,41078.0,0.8662406950507159,0.0004515647888183594,ok,,in-repo,
rd_5_10_90,random_multistart,5,7,47421.0,6343.0,41078.0,0.8662406950507159,0.0005576610565185547,ok,,in-repo,
rd_5_10_90,igraph_approx_eades,5,7,47421.0,6343.0,41078.0,0.8662406950507159,0.0004572868347167969,ok,,external-wrapper,python-igraph==1.0.0
rd_5_10_90,drmaciver_fas,5,7,47421.0,6343.0,41078.0,0.8662406950507159,0.00193023681640625,ok,,external-wrapper,16ff24a92fde886e58819180a9fe686e60991c5c
stg0,lrta_full,8,11,-22.0,-3.0,-19.0,1.0,0.0006670951843261719,ok,,in-repo,
stg0,wmsf_seed,8,11,-22.0,-3.0,-19.0,1.0,0.0006804466247558594,ok,,in-repo,
stg0,ipsns_full,8,11,-22.0,-3.0,-19.0,1.0,0.0007941722869873047,ok,,in-repo,
stg0,borda_net_score,8,11,-22.0,-15.0,-7.0,1.0,0.0006985664367675781,ok,,in-repo,
stg0,weighted_eades,8,11,-22.0,,,,5.936622619628906e-05,error,negative_weights_detected,in-repo,
stg0,random_multistart,8,11,-22.0,-17.0,-5.0,1.0,0.0010781288146972656,ok,,in-repo,
stg0,igraph_approx_eades,8,11,-22.0,-5.0,-17.0,1.0,0.0008149147033691406,ok,,external-wrapper,python-igraph==1.0.0
stg0,drmaciver_fas,8,11,-22.0,-19.0,-3.0,1.0,0.003385305404663086,ok,,external-wrapper,16ff24a92fde886e58819180a9fe686e60991c5c
stg,lrta_full,20,30,30.0,6.0,24.0,0.8,0.0009918212890625,ok,,in-repo,
stg,wmsf_seed,20,30,30.0,5.0,25.0,0.8333333333333334,0.001226186752319336,ok,,in-repo,
stg,ipsns_full,20,30,30.0,5.0,25.0,0.8333333333333334,0.027478694915771484,ok,,in-repo,
stg,borda_net_score,20,30,30.0,13.0,17.0,0.5666666666666667,0.0004267692565917969,ok,,in-repo,
stg,weighted_eades,20,30,30.0,6.0,24.0,0.8,0.00045752525329589844,ok,,in-repo,
stg,random_multistart,20,30,30.0,10.0,20.0,0.6666666666666666,0.0008404254913330078,ok,,in-repo,
stg,igraph_approx_eades,20,30,30.0,6.0,24.0,0.8,0.00045990943908691406,ok,,external-wrapper,python-igraph==1.0.0
stg,drmaciver_fas,20,30,30.0,5.0,25.0,0.8333333333333334,0.1574716567993164,ok,,external-wrapper,16ff24a92fde886e58819180a9fe686e60991c5c
trace,lrta_full,12,15,15.0,2.0,13.0,0.8666666666666667,0.0005669593811035156,ok,,in-repo,
trace,wmsf_seed,12,15,15.0,2.0,13.0,0.8666666666666667,0.0005385875701904297,ok,,in-repo,
trace,ipsns_full,12,15,15.0,2.0,13.0,0.8666666666666667,0.006989240646362305,ok,,in-repo,
trace,borda_net_score,12,15,15.0,3.0,12.0,0.8,0.00043129920959472656,ok,,in-repo,
trace,weighted_eades,12,15,15.0,2.0,13.0,0.8666666666666667,0.00042939186096191406,ok,,in-repo,
trace,random_multistart,12,15,15.0,2.0,13.0,0.8666666666666667,0.0006499290466308594,ok,,in-repo,
trace,igraph_approx_eades,12,15,15.0,2.0,13.0,0.8666666666666667,0.00047206878662109375,ok,,external-wrapper,python-igraph==1.0.0
trace,drmaciver_fas,12,15,15.0,2.0,13.0,0.8666666666666667,0.005887508392333984,ok,,external-wrapper,16ff24a92fde886e58819180a9fe686e60991c5c
bigkey,lrta_full,3661,12206,18477347.0,346181.0,18131166.0,0.9812645722353972,0.10809206962585449,ok,,in-repo,
bigkey,wmsf_seed,3661,12206,18477347.0,347690.0,18129657.0,0.9811829046669958,0.0478062629699707,ok,,in-repo,
bigkey,ipsns_full,3661,12206,18477347.0,346181.0,18131166.0,0.9812645722353972,1.264676570892334,ok,,in-repo,
bigkey,borda_net_score,3661,12206,18477347.0,581281.0,17896066.0,0.9685408841431619,0.013473987579345703,ok,,in-repo,
bigkey,weighted_eades,3661,12206,18477347.0,359747.0,18117600.0,0.980530375924639,0.051346540451049805,ok,,in-repo,
bigkey,random_multistart,3661,12206,18477347.0,6874909.0,11602438.0,0.6279276997936988,0.1292572021484375,ok,,in-repo,
bigkey,igraph_approx_eades,3661,12206,18477347.0,357434.0,18119913.0,0.9806555562332623,0.015380620956420898,ok,,external-wrapper,python-igraph==1.0.0
bigkey,drmaciver_fas,3661,12206,18477347.0,349392.0,18127955.0,0.9810907918761281,51.630582094192505,ok,,external-wrapper,16ff24a92fde886e58819180a9fe686e60991c5c
daio_receiver,lrta_full,1942,3749,5643234.0,63509.0,5579725.0,0.9887459921031096,0.03852415084838867,ok,,in-repo,
daio_receiver,wmsf_seed,1942,3749,5643234.0,68910.0,5574324.0,0.987788916780697,0.2509126663208008,ok,,in-repo,
daio_receiver,ipsns_full,1942,3749,5643234.0,63398.0,5579836.0,0.9887656616755569,5.332293510437012,ok,,in-repo,
daio_receiver,borda_net_score,1942,3749,5643234.0,913800.0,4729434.0,0.8380715738528652,0.005530357360839844,ok,,in-repo,
daio_receiver,weighted_eades,1942,3749,5643234.0,155570.0,5487664.0,0.9724324740033817,0.022388219833374023,ok,,in-repo,
daio_receiver,random_multistart,1942,3749,5643234.0,2499602.0,3143632.0,0.5570621384830046,0.05251908302307129,ok,,in-repo,
daio_receiver,igraph_approx_eades,1942,3749,5643234.0,151202.0,5492032.0,0.9732064982596859,0.005859851837158203,ok,,external-wrapper,python-igraph==1.0.0
daio_receiver,drmaciver_fas,1942,3749,5643234.0,137731.0,5505503.0,0.975593604660023,16.16915011405945,ok,,external-wrapper,16ff24a92fde886e58819180a9fe686e60991c5c
dsip,lrta_full,4079,6602,9943041.0,66206.0,9876835.0,0.9933414737000481,0.08789896965026855,ok,,in-repo,
dsip,wmsf_seed,4079,6602,9943041.0,64675.0,9878366.0,0.9934954507378577,0.28299927711486816,ok,,in-repo,
dsip,ipsns_full,4079,6602,9943041.0,62462.0,9880579.0,0.993718018461354,8.37907862663269,ok,,in-repo,
dsip,borda_net_score,4079,6602,9943041.0,1778742.0,8164299.0,0.8211068424639907,0.009661197662353516,ok,,in-repo,
dsip,weighted_eades,4079,6602,9943041.0,163504.0,9779537.0,0.9835559362573281,0.05321478843688965,ok,,in-repo,
dsip,random_multistart,4079,6602,9943041.0,4373604.0,5569437.0,0.5601341682086999,0.10363507270812988,ok,,in-repo,
dsip,igraph_approx_eades,4079,6602,9943041.0,161791.0,9781250.0,0.9837282175543679,0.010376930236816406,ok,,external-wrapper,python-igraph==1.0.0
dsip,drmaciver_fas,4079,6602,9943041.0,224845.0,9718196.0,0.9773866968867975,64.06534838676453,ok,,external-wrapper,16ff24a92fde886e58819180a9fe686e60991c5c
ecc,lrta_full,1618,2843,4262550.0,96836.0,4165714.0,0.9772821433179669,0.031209468841552734,ok,,in-repo,
ecc,wmsf_seed,1618,2843,4262550.0,98377.0,4164173.0,0.9769206226319926,0.0214998722076416,ok,,in-repo,
ecc,ipsns_full,1618,2843,4262550.0,96836.0,4165714.0,0.9772821433179669,0.8549215793609619,ok,,in-repo,
ecc,borda_net_score,1618,2843,4262550.0,733153.0,3529397.0,0.8280013137675805,0.004498481750488281,ok,,in-repo,
ecc,weighted_eades,1618,2843,4262550.0,169006.0,4093544.0,0.9603509636250601,0.023198843002319336,ok,,in-repo,
ecc,random_multistart,1618,2843,4262550.0,1940539.0,2322011.0,0.5447469237897503,0.0430750846862793,ok,,in-repo,
ecc,igraph_approx_eades,1618,2843,4262550.0,162789.0,4099761.0,0.961809480240701,0.004753589630126953,ok,,external-wrapper,python-igraph==1.0.0
ecc,drmaciver_fas,1618,2843,4262550.0,125050.0,4137500.0,0.9706631007260912,12.114362716674805,ok,,external-wrapper,16ff24a92fde886e58819180a9fe686e60991c5c
mm30a,lrta_full,2059,3912,5920759.0,16351.0,5904408.0,0.9972383608250226,0.026272058486938477,ok,,in-repo,
mm30a,wmsf_seed,2059,3912,5920759.0,17911.0,5902848.0,0.9969748810921032,0.07011175155639648,ok,,in-repo,
mm30a,ipsns_full,2059,3912,5920759.0,16351.0,5904408.0,0.9972383608250226,1.932847023010254,ok,,in-repo,
mm30a,borda_net_score,2059,3912,5920759.0,1136412.0,4784347.0,0.8080631216369388,0.0058727264404296875,ok,,in-repo,
mm30a,weighted_eades,2059,3912,5920759.0,29483.0,5891276.0,0.9950204019450885,0.017660856246948242,ok,,in-repo,
mm30a,random_multistart,2059,3912,5920759.0,2596138.0,3324621.0,0.5615193930372778,0.05579257011413574,ok,,in-repo,
mm30a,igraph_approx_eades,2059,3912,5920759.0,29483.0,5891276.0,0.9950204019450885,0.00591731071472168,ok,,external-wrapper,python-igraph==1.0.0
mm30a,drmaciver_fas,2059,3912,5920759.0,147702.0,5773057.0,0.9750535362104757,17.630962371826172,ok,,external-wrapper,16ff24a92fde886e58819180a9fe686e60991c5c
mm4a,lrta_full,170,454,677586.0,4053.0,673533.0,0.9940184714560218,0.0017178058624267578,ok,,in-repo,
mm4a,wmsf_seed,170,454,677586.0,4478.0,673108.0,0.993391244801398,0.0020389556884765625,ok,,in-repo,
mm4a,ipsns_full,170,454,677586.0,4053.0,673533.0,0.9940184714560218,0.0779416561126709,ok,,in-repo,
mm4a,borda_net_score,170,454,677586.0,99055.0,578531.0,0.8538119146499485,0.0008969306945800781,ok,,in-repo,
mm4a,weighted_eades,170,454,677586.0,14792.0,662794.0,0.9781695607642424,0.0011773109436035156,ok,,in-repo,
mm4a,random_multistart,170,454,677586.0,262677.0,414909.0,0.6123340801020092,0.0045015811920166016,ok,,in-repo,
mm4a,igraph_approx_eades,170,454,677586.0,14792.0,662794.0,0.9781695607642424,0.0009751319885253906,ok,,external-wrapper,python-igraph==1.0.0
mm4a,drmaciver_fas,170,454,677586.0,13020.0,664566.0,0.9807847269571686,1.444202184677124,ok,,external-wrapper,16ff24a92fde886e58819180a9fe686e60991c5c
mm9a,lrta_full,631,1182,1755874.0,9688.0,1746186.0,0.9944825198163422,0.0066509246826171875,ok,,in-repo,
mm9a,wmsf_seed,631,1182,1755874.0,10373.0,1745501.0,0.9940924007075679,0.007408618927001953,ok,,in-repo,
mm9a,ipsns_full,631,1182,1755874.0,9542.0,1746332.0,0.9945656692906211,0.2960624694824219,ok,,in-repo,
mm9a,borda_net_score,631,1182,1755874.0,341704.0,1414170.0,0.8053937811027443,0.0019648075103759766,ok,,in-repo,
mm9a,weighted_eades,631,1182,1755874.0,21874.0,1734000.0,0.9875423862987891,0.003889322280883789,ok,,in-repo,
mm9a,random_multistart,631,1182,1755874.0,762813.0,993061.0,0.5655650690197588,0.018193483352661133,ok,,in-repo,
mm9a,igraph_approx_eades,631,1182,1755874.0,21874.0,1734000.0,0.9875423862987891,0.0019996166229248047,ok,,external-wrapper,python-igraph==1.0.0
mm9a,drmaciver_fas,631,1182,1755874.0,38066.0,1717808.0,0.9783207678910901,3.9173150062561035,ok,,external-wrapper,16ff24a92fde886e58819180a9fe686e60991c5c
mm9b,lrta_full,777,1452,2208461.0,8278.0,2200183.0,0.9962516883929579,0.0071675777435302734,ok,,in-repo,
mm9b,wmsf_seed,777,1452,2208461.0,8541.0,2199920.0,0.9961326009379382,0.02366042137145996,ok,,in-repo,
mm9b,ipsns_full,777,1452,2208461.0,8278.0,2200183.0,0.9962516883929579,0.8342323303222656,ok,,in-repo,
mm9b,borda_net_score,777,1452,2208461.0,418300.0,1790161.0,0.8105920819973729,0.0026924610137939453,ok,,in-repo,
mm9b,weighted_eades,777,1452,2208461.0,21421.0,2187040.0,0.9903004852700591,0.004840850830078125,ok,,in-repo,
mm9b,random_multistart,777,1452,2208461.0,955305.0,1253156.0,0.5674340638118581,0.02193140983581543,ok,,in-repo,
mm9b,igraph_approx_eades,777,1452,2208461.0,21421.0,2187040.0,0.9903004852700591,0.002458333969116211,ok,,external-wrapper,python-igraph==1.0.0
mm9b,drmaciver_fas,777,1452,2208461.0,48187.0,2160274.0,0.9781807330987506,4.97406268119812,ok,,external-wrapper,16ff24a92fde886e58819180a9fe686e60991c5c
mult16a,lrta_full,293,582,868285.0,14348.0,853937.0,0.9834754717633035,0.003145456314086914,ok,,in-repo,
mult16a,wmsf_seed,293,582,868285.0,14361.0,853924.0,0.9834604997207138,0.008125543594360352,ok,,in-repo,
mult16a,ipsns_full,293,582,868285.0,14348.0,853937.0,0.9834754717633035,0.47194957733154297,ok,,in-repo,
mult16a,borda_net_score,293,582,868285.0,152102.0,716183.0,0.8248247983093109,0.0012433528900146484,ok,,in-repo,
mult16a,weighted_eades,293,582,868285.0,33492.0,834793.0,0.9614274115065906,0.0017611980438232422,ok,,in-repo,
mult16a,random_multistart,293,582,868285.0,363921.0,504364.0,0.5808737914394467,0.0071713924407958984,ok,,in-repo,
mult16a,igraph_approx_eades,293,582,868285.0,33492.0,834793.0,0.9614274115065906,0.0012500286102294922,ok,,external-wrapper,python-igraph==1.0.0
mult16a,drmaciver_fas,293,582,868285.0,27855.0,840430.0,0.9679195195126025,2.310044288635254,ok,,external-wrapper,16ff24a92fde886e58819180a9fe686e60991c5c
mult16b,lrta_full,333,545,818100.0,16618.0,801482.0,0.979687079819093,0.002569437026977539,ok,,in-repo,
mult16b,wmsf_seed,333,545,818100.0,16713.0,801387.0,0.9795709570957095,0.00208282470703125,ok,,in-repo,
mult16b,ipsns_full,333,545,818100.0,16618.0,801482.0,0.979687079819093,0.06941080093383789,ok,,in-repo,
mult16b,borda_net_score,333,545,818100.0,179432.0,638668.0,0.7806722894511673,0.001138448715209961,ok,,in-repo,
mult16b,weighted_eades,333,545,818100.0,30027.0,788073.0,0.9632966629996333,0.0021677017211914062,ok,,in-repo,
mult16b,random_multistart,333,545,818100.0,363143.0,454957.0,0.5561141669722528,0.008034229278564453,ok,,in-repo,
mult16b,igraph_approx_eades,333,545,818100.0,30027.0,788073.0,0.9632966629996333,0.001253366470336914,ok,,external-wrapper,python-igraph==1.0.0
mult16b,drmaciver_fas,333,545,818100.0,24981.0,793119.0,0.9694646131279795,2.3446950912475586,ok,,external-wrapper,16ff24a92fde886e58819180a9fe686e60991c5c
mult32a,lrta_full,565,1142,1711627.0,40635.0,1670992.0,0.9762594303548612,0.010702848434448242,ok,,in-repo,
mult32a,wmsf_seed,565,1142,1711627.0,41070.0,1670557.0,0.9760052861984533,0.03423786163330078,ok,,in-repo,
mult32a,ipsns_full,565,1142,1711627.0,40635.0,1670992.0,0.9762594303548612,2.318467855453491,ok,,in-repo,
mult32a,borda_net_score,565,1142,1711627.0,305301.0,1406326.0,0.8216311147230092,0.002000093460083008,ok,,in-repo,
mult32a,weighted_eades,565,1142,1711627.0,74134.0,1637493.0,0.9566879933536921,0.0037043094635009766,ok,,in-repo,
mult32a,random_multistart,565,1142,1711627.0,748341.0,963286.0,0.5627896732173541,0.016982316970825195,ok,,in-repo,
mult32a,igraph_approx_eades,565,1142,1711627.0,74134.0,1637493.0,0.9566879933536921,0.0019326210021972656,ok,,external-wrapper,python-igraph==1.0.0
mult32a,drmaciver_fas,565,1142,1711627.0,73405.0,1638222.0,0.9571139039054654,3.5509328842163086,ok,,external-wrapper,16ff24a92fde886e58819180a9fe686e60991c5c
parker1986,lrta_full,2795,5021,7511249.0,123231.0,7388018.0,0.9835938071018548,0.08773064613342285,ok,,in-repo,
parker1986,wmsf_seed,2795,5021,7511249.0,125002.0,7386247.0,0.983358027406627,1.4490699768066406,ok,,in-repo,
parker1986,ipsns_full,2795,5021,7511249.0,122961.0,7388288.0,0.9836297531875191,25.90927767753601,ok,,in-repo,
parker1986,borda_net_score,2795,5021,7511249.0,1438224.0,6073025.0,0.8085239884871345,0.007961750030517578,ok,,in-repo,
parker1986,weighted_eades,2795,5021,7511249.0,333206.0,7178043.0,0.9556390688153196,0.049764394760131836,ok,,in-repo,
parker1986,random_multistart,2795,5021,7511249.0,3263413.0,4247836.0,0.5655299138665221,0.07511425018310547,ok,,in-repo,
parker1986,igraph_approx_eades,2795,5021,7511249.0,325533.0,7185716.0,0.9566606033164391,0.008369684219360352,ok,,external-wrapper,python-igraph==1.0.0
parker1986,drmaciver_fas,2795,5021,7511249.0,249968.0,7261281.0,0.966720847624676,31.36792278289795,ok,,external-wrapper,16ff24a92fde886e58819180a9fe686e60991c5c
phase_decoder,lrta_full,1671,3379,5127110.0,46676.0,5080434.0,0.9908962358911746,0.028393983840942383,ok,,in-repo,
phase_decoder,wmsf_seed,1671,3379,5127110.0,55166.0,5071944.0,0.9892403322729569,0.04759097099304199,ok,,in-repo,
phase_decoder,ipsns_full,1671,3379,5127110.0,46676.0,5080434.0,0.9908962358911746,0.9787390232086182,ok,,in-repo,
phase_decoder,borda_net_score,1671,3379,5127110.0,756983.0,4370127.0,0.8523567857916058,0.004833698272705078,ok,,in-repo,
phase_decoder,weighted_eades,1671,3379,5127110.0,87351.0,5039759.0,0.9829629167308679,0.01350092887878418,ok,,in-repo,
phase_decoder,random_multistart,1671,3379,5127110.0,2310773.0,2816337.0,0.5493030186596347,0.04660916328430176,ok,,in-repo,
