instance_id,seed,objective_bw,lr_seed_bw,wmsf_seed_bw,initial_incumbent_bw,improved_over_seed,improvement_abs,improvement_pct,accepted_moves,rejected_moves,best_iteration,runtime_seconds,time_to_best_seconds
example-rev,15,118.0,118.0,118.0,118.0,False,0.0,0.0,0,400,0,0.009932064000167884,0.0
example-rev,16,118.0,118.0,118.0,118.0,False,0.0,0.0,0,400,0,0.01001215299947944,0.0
example-rev,17,118.0,118.0,118.0,118.0,False,0.0,0.0,0,400,0,0.010044595000181289,0.0
example-rev,18,118.0,118.0,118.0,118.0,False,0.0,0.0,0,400,0,0.00991008100027102,0.0
example-rev,19,118.0,118.0,118.0,118.0,False,0.0,0.0,0,400,0,0.009982960000343155,0.0
example.new,0,18638.0,18638.0,19736.0,18638.0,False,0.0,0.0,0,400,0,0.009180809000099543,0.0
example.new,1,18638.0,18638.0,19736.0,18638.0,False,0.0,0.0,0,400,0,0.009159998000541236,0.0
example.new,2,18638.0,18638.0,19736.0,18638.0,False,0.0,0.0,0,400,0,0.009175862999654782,0.0
example.new,3,18638.0,18638.0,19736.0,18638.0,False,0.0,0.0,0,400,0,0.009891139000501425,0.0
example.new,4,18638.0,18638.0,19736.0,18638.0,False,0.0,0.0,0,400,0,0.009225528999195376,0.0
example.new,5,18638.0,18638.0,19736.0,18638.0,False,0.0,0.0,0,400,0,0.009156469999652472,0.0
example.new,6,18638.0,18638.0,19736.0,18638.0,False,0.0,0.0,0,400,0,0.009054557999661483,0.0
example.new,7,18638.0,18638.0,19736.0,18638.0,False,0.0,0.0,0,400,0,0.009102416000132507,0.0
example.new,8,18638.0,18638.0,19736.0,18638.0,False,0.0,0.0,0,400,0,0.009250672000234772,0.0
example.new,9,18638.0,18638.0,19736.0,18638.0,False,0.0,0.0,0,400,0,0.009326747999693907,0.0
example.new,10,18638.0,18638.0,19736.0,18638.0,False,0.0,0.0,0,400,0,0.009318735000306333,0.0
example.new,11,18638.0,18638.0,19736.0,18638.0,False,0.0,0.0,0,400,0,0.009218641999723332,0.0
example.new,12,18638.0,18638.0,19736.0,18638.0,False,0.0,0.0,0,400,0,0.009338922000097227,0.0
example.new,13,18638.0,18638.0,19736.0,18638.0,False,0.0,0.0,0,400,0,0.009126433999881556,0.0
example.new,14,18638.0,18638.0,19736.0,18638.0,False,0.0,0.0,0,400,0,0.009165280999695824,0.0
example.new,15,18638.0,18638.0,19736.0,18638.0,False,0.0,0.0,0,400,0,0.009114526000303158,0.0
example.new,16,18638.0,18638.0,19736.0,18638.0,False,0.0,0.0,0,400,0,0.009230779000063194,0.0
example.new,17,18638.0,18638.0,19736.0,18638.0,False,0.0,0.0,0,400,0,0.009223840000231576,0.0
example.new,18,18638.0,18638.0,19736.0,18638.0,False,0.0,0.0,0,400,0,0.009150371000032465,0.0
example.new,19,18638.0,18638.0,19736.0,18638.0,False,0.0,0.0,0,400,0,0.009204407999277464,0.0
good,0,1.0,1.0,1.0,1.0,False,0.0,0.0,0,400,0,0.0037142049995964044,0.0
good,1,1.0,1.0,1.0,1.0,False,0.0,0.0,0,400,0,0.003782836999562278,0.0
good,2,1.0,1.0,1.0,1.0,False,0.0,0.0,0,400,0,0.003722299000401108,0.0
good,3,1.0,1.0,1.0,1.0,False,0.0,0.0,0,400,0,0.0037504259998968337,0.0
good,4,1.0,1.0,1.0,1.0,False,0.0,0.0,0,400,0,0.00376395799958118,0.0
good,5,1.0,1.0,1.0,1.0,False,0.0,0.0,0,400,0,0.0037800509999215137,0.0
good,6,1.0,1.0,1.0,1.0,False,0.0,0.0,0,400,0,0.003763407999940682,0.0
good,7,1.0,1.0,1.0,1.0,False,0.0,0.0,0,400,0,0.0037736550002591684,0.0
good,8,1.0,1.0,1.0,1.0,False,0.0,0.0,0,400,0,0.003821348999736074,0.0
good,9,1.0,1.0,1.0,1.0,False,0.0,0.0,0,400,0,0.004491631999371748,0.0
good,10,1.0,1.0,1.0,1.0,False,0.0,0.0,0,400,0,0.003943728999729501,0.0
good,11,1.0,1.0,1.0,1.0,False,0.0,0.0,0,400,0,0.003770711000470328,0.0
good,12,1.0,1.0,1.0,1.0,False,0.0,0.0,0,400,0,0.0038090990001364844,0.0
good,13,1.0,1.0,1.0,1.0,False,0.0,0.0,0,400,0,0.003707787999701395,0.0
good,14,1.0,1.0,1.0,1.0,False,0.0,0.0,0,400,0,0.003783047000069928,0.0
good,15,1.0,1.0,1.0,1.0,False,0.0,0.0,0,400,0,0.003749550999600615,0.0
good,16,1.0,1.0,1.0,1.0,False,0.0,0.0,0,400,0,0.003734362999239238,0.0
good,17,1.0,1.0,1.0,1.0,False,0.0,0.0,0,400,0,0.0037888819997533574,0.0
good,18,1.0,1.0,1.0,1.0,False,0.0,0.0,0,400,0,0.0037637370005541015,0.0
good,19,1.0,1.0,1.0,1.0,False,0.0,0.0,0,400,0,0.003806517999692005,0.0
gr-paper,0,5.0,5.0,5.0,5.0,False,0.0,0.0,0,400,0,0.007046810999781883,0.0
gr-paper,1,5.0,5.0,5.0,5.0,False,0.0,0.0,0,400,0,0.007012088000010408,0.0
gr-paper,2,5.0,5.0,5.0,5.0,False,0.0,0.0,0,400,0,0.006953383999643847,0.0
gr-paper,3,5.0,5.0,5.0,5.0,False,0.0,0.0,0,400,0,0.006912621999617841,0.0
gr-paper,4,5.0,5.0,5.0,5.0,False,0.0,0.0,0,400,0,0.007002024999565037,0.0
gr-paper,5,5.0,5.0,5.0,5.0,False,0.0,0.0,0,400,0,0.006982045999393449,0.0
gr-paper,6,5.0,5.0,5.0,5.0,False,0.0,0.0,0,400,0,0.007146777999878395,0.0
gr-paper,7,5.0,5.0,5.0,5.0,False,0.0,0.0,0,400,0,0.007352395000452816,0.0
gr-paper,8,5.0,5.0,5.0,5.0,False,0.0,0.0,0,400,0,0.0074665019992607995,0.0
gr-paper,9,5.0,5.0,5.0,5.0,False,0.0,0.0,0,400,0,0.007169322999288852,0.0
gr-paper,10,5.0,5.0,5.0,5.0,False,0.0,0.0,0,400,0,0.007186107000052289,0.0
gr-paper,11,5.0,5.0,5.0,5.0,False,0.0,0.0,0,400,0,0.007089737999194767,0.0
gr-paper,12,5.0,5.0,5.0,5.0,False,0.0,0.0,0,400,0,0.0070328709998648264,0.0
gr-paper,13,5.0,5.0,5.0,5.0,False,0.0,0.0,0,400,0,0.007059280000248691,0.0
gr-paper,14,5.0,5.0,5.0,5.0,False,0.0,0.0,0,400,0,0.007094108000273991,0.0
gr-paper,15,5.0,5.0,5.0,5.0,False,0.0,0.0,0,400,0,0.007175212000220199,0.0
gr-paper,16,5.0,5.0,5.0,5.0,False,0.0,0.0,0,400,0,0.00715501300055621,0.0
gr-paper,17,5.0,5.0,5.0,5.0,False,0.0,0.0,0,400,0,0.007126342999981716,0.0
gr-paper,18,5.0,5.0,5.0,5.0,False,0.0,0.0,0,400,0,0.007076254999446974,0.0
gr-paper,19,5.0,5.0,5.0,5.0,False,0.0,0.0,0,400,0,0.007025484000223514,0.0
gr0,0,6410.0,6410.0,6410.0,6410.0,False,0.0,0.0,0,0,0,0.00043241900038992753,0.0
gr0,1,6410.0,6410.0,6410.0,6410.0,False,0.0,0.0,0,0,0,0.0004321979995438596,0.0
gr0,2,6410.0,6410.0,6410.0,6410.0,False,0.0,0.0,0,0,0,0.0004245039999659639,0.0
gr0,3,6410.0,6410.0,6410.0,6410.0,False,0.0,0.0,0,0,0,0.00043992799965053564,0.0
gr0,4,6410.0,6410.0,6410.0,6410.0,False,0.0,0.0,0,0,0,0.00044272800005273893,0.0
gr0,5,6410.0,6410.0,6410.0,6410.0,False,0.0,0.0,0,0,0,0.0004391570000734646,0.0
gr0,6,6410.0,6410.0,6410.0,6410.0,False,0.0,0.0,0,0,0,0.00044032700043317163,0.0
gr0,7,6410.0,6410.0,6410.0,6410.0,False,0.0,0.0,0,0,0,0.0004207859992675367,0.0
gr0,8,6410.0,6410.0,6410.0,6410.0,False,0.0,0.0,0,0,0,0.00044148999950266443,0.0
gr0,9,6410.0,6410.0,6410.0,6410.0,False,0.0,0.0,0,0,0,0.0004104830004507676,0.0
gr0,10,6410.0,6410.0,6410.0,6410.0,False,0.0,0.0,0,0,0,0.0004595320006046677,0.0
gr0,11,6410.0,6410.0,6410.0,6410.0,False,0.0,0.0,0,0,0,0.00044026700015820097,0.0
gr0,12,6410.0,6410.0,6410.0,6410.0,False,0.0,0.0,0,0,0,0.0004420990007929504,0.0
gr0,13,6410.0,6410.0,6410.0,6410.0,False,0.0,0.0,0,0,0,0.00042975499945896445,0.0
gr0,14,6410.0,6410.0,6410.0,6410.0,False,0.0,0.0,0,0,0,0.0004448930003491114,0.0
gr0,15,6410.0,6410.0,6410.0,6410.0,False,0.0,0.0,0,0,0,0.0004995970002710237,0.0
gr0,16,6410.0,6410.0,6410.0,6410.0,False,0.0,0.0,0,0,0,0.00042672200015658746,0.0
gr0,17,6410.0,6410.0,6410.0,6410.0,False,0.0,0.0,0,0,0,0.0004513359999691602,0.0
gr0,18,6410.0,6410.0,6410.0,6410.0,False,0.0,0.0,0,0,0,0.000437234000855824,0.0
gr0,19,6410.0,6410.0,6410.0,6410.0,False,0.0,0.0,0,0,0,0.00043319100041117053,0.0
gr1,0,15969.0,15969.0,16491.0,15969.0,False,0.0,0.0,0,400,0,0.013295261000166647,0.0
gr1,1,15969.0,15969.0,16491.0,15969.0,False,0.0,0.0,0,400,0,0.013284632999784662,0.0
gr1,2,15969.0,15969.0,16491.0,15969.0,False,0.0,0.0,0,400,0,0.01342169899999135,0.0
gr1,3,15969.0,15969.0,16491.0,15969.0,False,0.0,0.0,0,400,0,0.01312383000004047,0.0
gr1,4,15969.0,15969.0,16491.0,15969.0,False,0.0,0.0,0,400,0,0.01309435300026962,0.0
gr1,5,15969.0,15969.0,16491.0,15969.0,False,0.0,0.0,0,400,0,0.013142828999662015,0.0
gr1,6,15969.0,15969.0,16491.0,15969.0,False,0.0,0.0,0,400,0,0.013185232999603613,0.0
gr1,7,15969.0,15969.0,16491.0,15969.0,False,0.0,0.0,0,400,0,0.01300995099973079,0.0
gr1,8,15969.0,15969.0,16491.0,15969.0,False,0.0,0.0,0,400,0,0.013122688000294147,0.0
gr1,9,15969.0,15969.0,16491.0,15969.0,False,0.0,0.0,0,400,0,0.013142304999746557,0.0
gr1,10,15969.0,15969.0,16491.0,15969.0,False,0.0,0.0,0,400,0,0.013054146000285982,0.0
gr1,11,15969.0,15969.0,16491.0,15969.0,False,0.0,0.0,0,400,0,0.013030236999838962,0.0
gr1,12,15969.0,15969.0,16491.0,15969.0,False,0.0,0.0,0,400,0,0.013040229000580439,0.0
gr1,13,15969.0,15969.0,16491.0,15969.0,False,0.0,0.0,0,400,0,0.013124199999765551,0.0
gr1,14,15969.0,15969.0,16491.0,15969.0,False,0.0,0.0,0,400,0,0.013108468999234901,0.0
gr1,15,15969.0,15969.0,16491.0,15969.0,False,0.0,0.0,0,400,0,0.013126518999342807,0.0
gr1,16,15969.0,15969.0,16491.0,15969.0,False,0.0,0.0,0,400,0,0.013072267999632459,0.0
gr1,17,15969.0,15969.0,16491.0,15969.0,False,0.0,0.0,0,400,0,0.013010577999921225,0.0
gr1,18,15969.0,15969.0,16491.0,15969.0,False,0.0,0.0,0,400,0,0.01316127000063716,0.0
gr1,19,15969.0,15969.0,16491.0,15969.0,False,0.0,0.0,0,400,0,0.013184855999497813,0.0
gr1-acyclic,0,0.0,0.0,0.0,0.0,False,0.0,0.0,0,0,0,0.0004774039998665103,0.0
gr1-acyclic,1,0.0,0.0,0.0,0.0,False,0.0,0.0,0,0,0,0.0004964419995303615,0.0
gr1-acyclic,2,0.0,0.0,0.0,0.0,False,0.0,0.0,0,0,0,0.0004910729994662688,0.0
gr1-acyclic,3,0.0,0.0,0.0,0.0,False,0.0,0.0,0,0,0,0.00047797099978197366,0.0
gr1-acyclic,4,0.0,0.0,0.0,0.0,False,0.0,0.0,0,0,0,0.00048111099931702483,0.0
gr1-acyclic,5,0.0,0.0,0.0,0.0,False,0.0,0.0,0,0,0,0.0004792809995706193,0.0
gr1-acyclic,6,0.0,0.0,0.0,0.0,False,0.0,0.0,0,0,0,0.000498870000228635,0.0
gr1-acyclic,7,0.0,0.0,0.0,0.0,False,0.0,0.0,0,0,0,0.00048349000007874565,0.0
gr1-acyclic,8,0.0,0.0,0.0,0.0,False,0.0,0.0,0,0,0,0.0004638720001821639,0.0
gr1-acyclic,9,0.0,0.0,0.0,0.0,False,0.0,0.0,0,0,0,0.0004891620001217234,0.0
gr1-acyclic,10,0.0,0.0,0.0,0.0,False,0.0,0.0,0,0,0,0.00048002899984567193,0.0
gr1-acyclic,11,0.0,0.0,0.0,0.0,False,0.0,0.0,0,0,0,0.0005543810002563987,0.0
gr1-acyclic,12,0.0,0.0,0.0,0.0,False,0.0,0.0,0,0,0,0.0004943109997839201,0.0
gr1-acyclic,13,0.0,0.0,0.0,0.0,False,0.0,0.0,0,0,0,0.00048455199976160657,0.0
gr1-acyclic,14,0.0,0.0,0.0,0.0,False,0.0,0.0,0,0,0,0.00048238799990940606,0.0
gr1-acyclic,15,0.0,0.0,0.0,0.0,False,0.0,0.0,0,0,0,0.0004864270003963611,0.0
gr1-acyclic,16,0.0,0.0,0.0,0.0,False,0.0,0.0,0,0,0,0.0004892540000582812,0.0
gr1-acyclic,17,0.0,0.0,0.0,0.0,False,0.0,0.0,0,0,0,0.0004785940000147093,0.0
gr1-acyclic,18,0.0,0.0,0.0,0.0,False,0.0,0.0,0,0,0,0.0004726780007331399,0.0
gr1-acyclic,19,0.0,0.0,0.0,0.0,False,0.0,0.0,0,0,0,0.0004932830006509903,0.0
gr10,0,58481.0,62435.0,58481.0,58481.0,False,0.0,0.0,0,400,0,0.01648752900018735,0.0
gr10,1,58481.0,62435.0,58481.0,58481.0,False,0.0,0.0,0,400,0,0.016030478999709885,0.0
gr10,2,58481.0,62435.0,58481.0,58481.0,False,0.0,0.0,0,400,0,0.01604631300051551,0.0
gr10,3,58481.0,62435.0,58481.0,58481.0,False,0.0,0.0,0,400,0,0.016142249000040465,0.0
gr10,4,58481.0,62435.0,58481.0,58481.0,False,0.0,0.0,0,400,0,0.015951580000546528,0.0
gr10,5,58481.0,62435.0,58481.0,58481.0,False,0.0,0.0,0,400,0,0.016026035000322736,0.0
gr10,6,58481.0,62435.0,58481.0,58481.0,False,0.0,0.0,0,400,0,0.016037358000176027,0.0
gr10,7,58481.0,62435.0,58481.0,58481.0,False,0.0,0.0,0,400,0,0.01600130499991792,0.0
gr10,8,58481.0,62435.0,58481.0,58481.0,False,0.0,0.0,0,400,0,0.016410340000220458,0.0
gr10,9,58481.0,62435.0,58481.0,58481.0,False,0.0,0.0,0,400,0,0.01602764900053444,0.0
gr10,10,58481.0,62435.0,58481.0,58481.0,False,0.0,0.0,0,400,0,0.015991260999726364,0.0
gr10,11,58481.0,62435.0,58481.0,58481.0,False,0.0,0.0,0,400,0,0.016053919999649224,0.0
gr10,12,58481.0,62435.0,58481.0,58481.0,False,0.0,0.0,0,400,0,0.01581954500034044,0.0
gr10,13,58481.0,62435.0,58481.0,58481.0,False,0.0,0.0,0,400,0,0.015894612000010966,0.0
gr10,14,58481.0,62435.0,58481.0,58481.0,False,0.0,0.0,0,400,0,0.015936437000164005,0.0
gr10,15,58481.0,62435.0,58481.0,58481.0,False,0.0,0.0,0,400,0,0.015935561999867787,0.0
gr10,16,58481.0,62435.0,58481.0,58481.0,False,0.0,0.0,0,400,0,0.015988906000529823,0.0
gr10,17,58481.0,62435.0,58481.0,58481.0,False,0.0,0.0,0,400,0,0.015957880000314617,0.0
gr10,18,58481.0,62435.0,58481.0,58481.0,False,0.0,0.0,0,400,0,0.016172765000192157,0.0
gr10,19,58481.0,62435.0,58481.0,58481.0,False,0.0,0.0,0,400,0,0.01608624399977998,0.0
gr11,0,12414.0,12414.0,12414.0,12414.0,False,0.0,0.0,0,400,0,0.004322782999224728,0.0
gr11,1,12414.0,12414.0,12414.0,12414.0,False,0.0,0.0,0,400,0,0.004250050999871746,0.0
gr11,2,12414.0,12414.0,12414.0,12414.0,False,0.0,0.0,0,400,0,0.004367863999505062,0.0
gr11,3,12414.0,12414.0,12414.0,12414.0,False,0.0,0.0,0,400,0,0.004305332000512863,0.0
gr11,4,12414.0,12414.0,12414.0,12414.0,False,0.0,0.0,0,400,0,0.004356628000095952,0.0
gr11,5,12414.0,12414.0,12414.0,12414.0,False,0.0,0.0,0,400,0,0.004313346999879286,0.0
gr11,6,12414.0,12414.0,12414.0,12414.0,False,0.0,0.0,0,400,0,0.0043004059998565936,0.0
gr11,7,12414.0,12414.0,12414.0,12414.0,False,0.0,0.0,0,400,0,0.004328038000494416,0.0
gr11,8,12414.0,12414.0,12414.0,12414.0,False,0.0,0.0,0,400,0,0.0044446740002968,0.0
gr11,9,12414.0,12414.0,12414.0,12414.0,False,0.0,0.0,0,400,0,0.004513068000051135,0.0
gr11,10,12414.0,12414.0,12414.0,12414.0,False,0.0,0.0,0,400,0,0.004769509999277943,0.0
gr11,11,12414.0,12414.0,12414.0,12414.0,False,0.0,0.0,0,400,0,0.004320097000345413,0.0
gr11,12,12414.0,12414.0,12414.0,12414.0,False,0.0,0.0,0,400,0,0.0043707550003091455,0.0
gr11,13,12414.0,12414.0,12414.0,12414.0,False,0.0,0.0,0,400,0,0.004238630000145349,0.0
gr11,14,12414.0,12414.0,12414.0,12414.0,False,0.0,0.0,0,400,0,0.004229594000207726,0.0
gr11,15,12414.0,12414.0,12414.0,12414.0,False,0.0,0.0,0,400,0,0.004290986000341945,0.0
gr11,16,12414.0,12414.0,12414.0,12414.0,False,0.0,0.0,0,400,0,0.004360038999948301,0.0
gr11,17,12414.0,12414.0,12414.0,12414.0,False,0.0,0.0,0,400,0,0.004263730000275245,0.0
gr11,18,12414.0,12414.0,12414.0,12414.0,False,0.0,0.0,0,400,0,0.004301873999793315,0.0
gr11,19,12414.0,12414.0,12414.0,12414.0,False,0.0,0.0,0,400,0,0.004270837999683863,0.0
gr11d,0,12414.0,12414.0,12414.0,12414.0,False,0.0,0.0,0,400,0,0.004296991000046546,0.0
gr11d,1,12414.0,12414.0,12414.0,12414.0,False,0.0,0.0,0,400,0,0.004287606000616506,0.0
gr11d,2,12414.0,12414.0,12414.0,12414.0,False,0.0,0.0,0,400,0,0.004317781000281684,0.0
gr11d,3,12414.0,12414.0,12414.0,12414.0,False,0.0,0.0,0,400,0,0.004301527000279748,0.0
gr11d,4,12414.0,12414.0,12414.0,12414.0,False,0.0,0.0,0,400,0,0.0043290710000292165,0.0
gr11d,5,12414.0,12414.0,12414.0,12414.0,False,0.0,0.0,0,400,0,0.004297694999877422,0.0
gr11d,6,12414.0,12414.0,12414.0,12414.0,False,0.0,0.0,0,400,0,0.004435320000084175,0.0
gr11d,7,12414.0,12414.0,12414.0,12414.0,False,0.0,0.0,0,400,0,0.004412604999743053,0.0
gr11d,8,12414.0,12414.0,12414.0,12414.0,False,0.0,0.0,0,400,0,0.004344511999988754,0.0
gr11d,9,12414.0,12414.0,12414.0,12414.0,False,0.0,0.0,0,400,0,0.004294883000511618,0.0
gr11d,10,12414.0,12414.0,12414.0,12414.0,False,0.0,0.0,0,400,0,0.004321536999668751,0.0
gr11d,11,12414.0,12414.0,12414.0,12414.0,False,0.0,0.0,0,400,0,0.004228067999974883,0.0
gr11d,12,12414.0,12414.0,12414.0,12414.0,False,0.0,0.0,0,400,0,0.0043775639996965765,0.0
gr11d,13,12414.0,12414.0,12414.0,12414.0,False,0.0,0.0,0,400,0,0.004302948000258766,0.0
gr11d,14,12414.0,12414.0,12414.0,12414.0,False,0.0,0.0,0,400,0,0.004354736000095727,0.0
gr11d,15,12414.0,12414.0,12414.0,12414.0,False,0.0,0.0,0,400,0,0.004351502999270451,0.0
gr11d,16,12414.0,12414.0,12414.0,12414.0,False,0.0,0.0,0,400,0,0.00426617500033899,0.0
gr11d,17,12414.0,12414.0,12414.0,12414.0,False,0.0,0.0,0,400,0,0.004333302000304684,0.0
gr11d,18,12414.0,12414.0,12414.0,12414.0,False,0.0,0.0,0,400,0,0.004369336999843654,0.0
gr11d,19,12414.0,12414.0,12414.0,12414.0,False,0.0,0.0,0,400,0,0.0043244100006631925,0.0
gr12,0,2133.0,2133.0,2133.0,2133.0,False,0.0,0.0,0,400,0,0.005872103000001516,0.0
gr12,1,2133.0,2133.0,2133.0,2133.0,False,0.0,0.0,0,400,0,0.005899950999264547,0.0
gr12,2,2133.0,2133.0,2133.0,2133.0,False,0.0,0.0,0,400,0,0.005783503000202472,0.0
gr12,3,2133.0,2133.0,2133.0,2133.0,False,0.0,0.0,0,400,0,0.005844739000167465,0.0
gr12,4,2133.0,2133.0,2133.0,2133.0,False,0.0,0.0,0,400,0,0.005957201999990502,0.0
gr12,5,2133.0,2133.0,2133.0,2133.0,False,0.0,0.0,0,400,0,0.00590630799979408,0.0
gr12,6,2133.0,2133.0,2133.0,2133.0,False,0.0,0.0,0,400,0,0.005894736000300327,0.0
gr12,7,2133.0,2133.0,2133.0,2133.0,False,0.0,0.0,0,400,0,0.005823858999974618,0.0
gr12,8,2133.0,2133.0,2133.0,2133.0,False,0.0,0.0,0,400,0,0.005784625000160304,0.0
gr12,9,2133.0,2133.0,2133.0,2133.0,False,0.0,0.0,0,400,0,0.005884361000425997,0.0
gr12,10,2133.0,2133.0,2133.0,2133.0,False,0.0,0.0,0,400,0,0.005780168999990565,0.0
gr12,11,2133.0,2133.0,2133.0,2133.0,False,0.0,0.0,0,400,0,0.005811147999338573,0.0
gr12,12,2133.0,2133.0,2133.0,2133.0,False,0.0,0.0,0,400,0,0.00598497699957079,0.0
gr12,13,2133.0,2133.0,2133.0,2133.0,False,0.0,0.0,0,400,0,0.005850722000104724,0.0
gr12,14,2133.0,2133.0,2133.0,2133.0,False,0.0,0.0,0,400,0,0.005804534999697353,0.0
gr12,15,2133.0,2133.0,2133.0,2133.0,False,0.0,0.0,0,400,0,0.005958455999461876,0.0
gr12,16,2133.0,2133.0,2133.0,2133.0,False,0.0,0.0,0,400,0,0.0058259159995941445,0.0
gr12,17,2133.0,2133.0,2133.0,2133.0,False,0.0,0.0,0,400,0,0.005858565000380622,0.0
gr12,18,2133.0,2133.0,2133.0,2133.0,False,0.0,0.0,0,400,0,0.006289850000030128,0.0
gr12,19,2133.0,2133.0,2133.0,2133.0,False,0.0,0.0,0,400,0,0.006045199000254797,0.0
gr13,0,3987.0,3987.0,3987.0,3987.0,False,0.0,0.0,0,400,0,0.005603349000011804,0.0
gr13,1,3987.0,3987.0,3987.0,3987.0,False,0.0,0.0,0,400,0,0.005784745000710245,0.0
gr13,2,3987.0,3987.0,3987.0,3987.0,False,0.0,0.0,0,400,0,0.005750520999754372,0.0
gr13,3,3987.0,3987.0,3987.0,3987.0,False,0.0,0.0,0,400,0,0.005723423999370425,0.0
gr13,4,3987.0,3987.0,3987.0,3987.0,False,0.0,0.0,0,400,0,0.0056191000003309455,0.0
gr13,5,3987.0,3987.0,3987.0,3987.0,False,0.0,0.0,0,400,0,0.005623127000035311,0.0
gr13,6,3987.0,3987.0,3987.0,3987.0,False,0.0,0.0,0,400,0,0.005541780999919865,0.0
gr13,7,3987.0,3987.0,3987.0,3987.0,False,0.0,0.0,0,400,0,0.0055578249994141515,0.0
gr13,8,3987.0,3987.0,3987.0,3987.0,False,0.0,0.0,0,400,0,0.005438967000372941,0.0
gr13,9,3987.0,3987.0,3987.0,3987.0,False,0.0,0.0,0,400,0,0.005374081000809383,0.0
gr13,10,3987.0,3987.0,3987.0,3987.0,False,0.0,0.0,0,400,0,0.0056242199998450815,0.0
gr13,11,3987.0,3987.0,3987.0,3987.0,False,0.0,0.0,0,400,0,0.005669311999554338,0.0
gr13,12,3987.0,3987.0,3987.0,3987.0,False,0.0,0.0,0,400,0,0.005439434999971127,0.0
gr13,13,3987.0,3987.0,3987.0,3987.0,False,0.0,0.0,0,400,0,0.005279679000523174,0.0
gr13,14,3987.0,3987.0,3987.0,3987.0,False,0.0,0.0,0,400,0,0.005256720000033965,0.0
gr13,15,3987.0,3987.0,3987.0,3987.0,False,0.0,0.0,0,400,0,0.005324853000274743,0.0
gr13,16,3987.0,3987.0,3987.0,3987.0,False,0.0,0.0,0,400,0,0.005438187999970978,0.0
gr13,17,3987.0,3987.0,3987.0,3987.0,False,0.0,0.0,0,400,0,0.005191285999899264,0.0
gr13,18,3987.0,3987.0,3987.0,3987.0,False,0.0,0.0,0,400,0,0.005230652000136615,0.0
gr13,19,3987.0,3987.0,3987.0,3987.0,False,0.0,0.0,0,400,0,0.005737490999308648,0.0
gr14,0,14651.0,14651.0,14651.0,14651.0,False,0.0,0.0,0,400,0,0.004549418999886257,0.0
gr14,1,14651.0,14651.0,14651.0,14651.0,False,0.0,0.0,0,400,0,0.004019272999357781,0.0
gr14,2,14651.0,14651.0,14651.0,14651.0,False,0.0,0.0,0,400,0,0.004056785000102536,0.0
gr14,3,14651.0,14651.0,14651.0,14651.0,False,0.0,0.0,0,400,0,0.00401244500062603,0.0
gr14,4,14651.0,14651.0,14651.0,14651.0,False,0.0,0.0,0,400,0,0.004076410999914515,0.0
gr14,5,14651.0,14651.0,14651.0,14651.0,False,0.0,0.0,0,400,0,0.004232457000398426,0.0
gr14,6,14651.0,14651.0,14651.0,14651.0,False,0.0,0.0,0,400,0,0.004031534999739961,0.0
gr14,7,14651.0,14651.0,14651.0,14651.0,False,0.0,0.0,0,400,0,0.003996775999439706,0.0
gr14,8,14651.0,14651.0,14651.0,14651.0,False,0.0,0.0,0,400,0,0.004146991999732563,0.0
gr14,9,14651.0,14651.0,14651.0,14651.0,False,0.0,0.0,0,400,0,0.004053331999784859,0.0
gr14,10,14651.0,14651.0,14651.0,14651.0,False,0.0,0.0,0,400,0,0.0040063520000330755,0.0
gr14,11,14651.0,14651.0,14651.0,14651.0,False,0.0,0.0,0,400,0,0.004122327000004589,0.0
gr14,12,14651.0,14651.0,14651.0,14651.0,False,0.0,0.0,0,400,0,0.004009964999568183,0.0
gr14,13,14651.0,14651.0,14651.0,14651.0,False,0.0,0.0,0,400,0,0.003973473999394628,0.0
gr14,14,14651.0,14651.0,14651.0,14651.0,False,0.0,0.0,0,400,0,0.004043095999804791,0.0
gr14,15,14651.0,14651.0,14651.0,14651.0,False,0.0,0.0,0,400,0,0.0040098769995893235,0.0
gr14,16,14651.0,14651.0,14651.0,14651.0,False,0.0,0.0,0,400,0,0.003944348000004538,0.0
gr14,17,14651.0,14651.0,14651.0,14651.0,False,0.0,0.0,0,400,0,0.004163019000770873,0.0
gr14,18,14651.0,14651.0,14651.0,14651.0,False,0.0,0.0,0,400,0,0.004088141000465839,0.0
gr14,19,14651.0,14651.0,14651.0,14651.0,False,0.0,0.0,0,400,0,0.004039528000248538,0.0
gr2,0,5118.0,5118.0,5118.0,5118.0,False,0.0,0.0,0,400,0,0.003440530999796465,0.0
gr2,1,5118.0,5118.0,5118.0,5118.0,False,0.0,0.0,0,400,0,0.0039975249992494355,0.0
gr2,2,5118.0,5118.0,5118.0,5118.0,False,0.0,0.0,0,400,0,0.0034850890006055124,0.0
gr2,3,5118.0,5118.0,5118.0,5118.0,False,0.0,0.0,0,400,0,0.003540335999787203,0.0
gr2,4,5118.0,5118.0,5118.0,5118.0,False,0.0,0.0,0,400,0,0.003733480000846612,0.0
gr2,5,5118.0,5118.0,5118.0,5118.0,False,0.0,0.0,0,400,0,0.003786415999456949,0.0
gr2,6,5118.0,5118.0,5118.0,5118.0,False,0.0,0.0,0,400,0,0.003492477999316179,0.0
gr2,7,5118.0,5118.0,5118.0,5118.0,False,0.0,0.0,0,400,0,0.0034686520002651378,0.0
