algorithm,instance_id,instance_path,instance_sha256,n,m,density,run_index,seed,git_commit,executable_or_code_sha256,hostname,cpu_model,ram_gb,python_version,dependency_versions,timeout_seconds,total_weight,status,objective_bw,forward_weight,normalized_bw,runtime_seconds,ordering_valid,objective_recomputed,objective_match,acyclicity_valid,lr_seed_bw,wmsf_seed_bw,initial_incumbent_bw,accepted_moves,rejected_moves,failed_repairs,noop_moves,best_iteration,time_to_best_seconds,n_iters_done,improved_over_seed,timestamp_start,timestamp_end,error_message,raw_output_path,seed_note,pid,process_start_timestamp,returncode
ipsns,gr4,benchmark_sources/graph-benchmarks/core/gr4.d,a2555b65fd31a0bda22e5565577267f158ce8b0771b78a6d98d16ebb071ce374,3,4,0.6666666666666666,2,2,80b3144d5fdbbe250faed8a4fe671dde2da76c89,46a3f2b549897df1037ebe257e47b17490bddaa97effb2e31bce20a50ea54b36,al-khwarizmi,12th Gen Intel(R) Core(TM) i7-12700K,67.1,"3.12.3 (main, Mar 23 2026, 19:04:32) [GCC 13.3.0]","{'numpy': '2.4.4', 'pandas': '3.0.2', 'python-igraph': '1.0.0', 'scipy': '1.17.1'}",,26641.0,ok,5118.0,21523.0,0.19210990578431741,0.0036077680006201263,True,5118.0,True,True,5118.0,5118.0,5118.0,0.0,400.0,0.0,0.0,0.0,0.0,400.0,False,2026-06-11T18:04:59Z,2026-06-11T18:04:59Z,,experiments/exp10_stochastic_robustness/raw/ipsns/ipsns_gr4_seed02.json,,,,
ipsns,gr4,benchmark_sources/graph-benchmarks/core/gr4.d,a2555b65fd31a0bda22e5565577267f158ce8b0771b78a6d98d16ebb071ce374,3,4,0.6666666666666666,3,3,80b3144d5fdbbe250faed8a4fe671dde2da76c89,46a3f2b549897df1037ebe257e47b17490bddaa97effb2e31bce20a50ea54b36,al-khwarizmi,12th Gen Intel(R) Core(TM) i7-12700K,67.1,"3.12.3 (main, Mar 23 2026, 19:04:32) [GCC 13.3.0]","{'numpy': '2.4.4', 'pandas': '3.0.2', 'python-igraph': '1.0.0', 'scipy': '1.17.1'}",,26641.0,ok,5118.0,21523.0,0.19210990578431741,0.0036597999996956787,True,5118.0,True,True,5118.0,5118.0,5118.0,0.0,400.0,0.0,0.0,0.0,0.0,400.0,False,2026-06-11T18:04:59Z,2026-06-11T18:04:59Z,,experiments/exp10_stochastic_robustness/raw/ipsns/ipsns_gr4_seed03.json,,,,
ipsns,gr4,benchmark_sources/graph-benchmarks/core/gr4.d,a2555b65fd31a0bda22e5565577267f158ce8b0771b78a6d98d16ebb071ce374,3,4,0.6666666666666666,4,4,80b3144d5fdbbe250faed8a4fe671dde2da76c89,46a3f2b549897df1037ebe257e47b17490bddaa97effb2e31bce20a50ea54b36,al-khwarizmi,12th Gen Intel(R) Core(TM) i7-12700K,67.1,"3.12.3 (main, Mar 23 2026, 19:04:32) [GCC 13.3.0]","{'numpy': '2.4.4', 'pandas': '3.0.2', 'python-igraph': '1.0.0', 'scipy': '1.17.1'}",,26641.0,ok,5118.0,21523.0,0.19210990578431741,0.0036779620004381286,True,5118.0,True,True,5118.0,5118.0,5118.0,0.0,400.0,0.0,0.0,0.0,0.0,400.0,False,2026-06-11T18:04:59Z,2026-06-11T18:04:59Z,,experiments/exp10_stochastic_robustness/raw/ipsns/ipsns_gr4_seed04.json,,,,
ipsns,gr4,benchmark_sources/graph-benchmarks/core/gr4.d,a2555b65fd31a0bda22e5565577267f158ce8b0771b78a6d98d16ebb071ce374,3,4,0.6666666666666666,5,5,80b3144d5fdbbe250faed8a4fe671dde2da76c89,46a3f2b549897df1037ebe257e47b17490bddaa97effb2e31bce20a50ea54b36,al-khwarizmi,12th Gen Intel(R) Core(TM) i7-12700K,67.1,"3.12.3 (main, Mar 23 2026, 19:04:32) [GCC 13.3.0]","{'numpy': '2.4.4', 'pandas': '3.0.2', 'python-igraph': '1.0.0', 'scipy': '1.17.1'}",,26641.0,ok,5118.0,21523.0,0.19210990578431741,0.003668781999294879,True,5118.0,True,True,5118.0,5118.0,5118.0,0.0,400.0,0.0,0.0,0.0,0.0,400.0,False,2026-06-11T18:04:59Z,2026-06-11T18:04:59Z,,experiments/exp10_stochastic_robustness/raw/ipsns/ipsns_gr4_seed05.json,,,,
ipsns,gr4,benchmark_sources/graph-benchmarks/core/gr4.d,a2555b65fd31a0bda22e5565577267f158ce8b0771b78a6d98d16ebb071ce374,3,4,0.6666666666666666,6,6,80b3144d5fdbbe250faed8a4fe671dde2da76c89,46a3f2b549897df1037ebe257e47b17490bddaa97effb2e31bce20a50ea54b36,al-khwarizmi,12th Gen Intel(R) Core(TM) i7-12700K,67.1,"3.12.3 (main, Mar 23 2026, 19:04:32) [GCC 13.3.0]","{'numpy': '2.4.4', 'pandas': '3.0.2', 'python-igraph': '1.0.0', 'scipy': '1.17.1'}",,26641.0,ok,5118.0,21523.0,0.19210990578431741,0.0036506479991658125,True,5118.0,True,True,5118.0,5118.0,5118.0,0.0,400.0,0.0,0.0,0.0,0.0,400.0,False,2026-06-11T18:04:59Z,2026-06-11T18:04:59Z,,experiments/exp10_stochastic_robustness/raw/ipsns/ipsns_gr4_seed06.json,,,,
ipsns,gr4,benchmark_sources/graph-benchmarks/core/gr4.d,a2555b65fd31a0bda22e5565577267f158ce8b0771b78a6d98d16ebb071ce374,3,4,0.6666666666666666,7,7,80b3144d5fdbbe250faed8a4fe671dde2da76c89,46a3f2b549897df1037ebe257e47b17490bddaa97effb2e31bce20a50ea54b36,al-khwarizmi,12th Gen Intel(R) Core(TM) i7-12700K,67.1,"3.12.3 (main, Mar 23 2026, 19:04:32) [GCC 13.3.0]","{'numpy': '2.4.4', 'pandas': '3.0.2', 'python-igraph': '1.0.0', 'scipy': '1.17.1'}",,26641.0,ok,5118.0,21523.0,0.19210990578431741,0.0036333569996713777,True,5118.0,True,True,5118.0,5118.0,5118.0,0.0,400.0,0.0,0.0,0.0,0.0,400.0,False,2026-06-11T18:04:59Z,2026-06-11T18:04:59Z,,experiments/exp10_stochastic_robustness/raw/ipsns/ipsns_gr4_seed07.json,,,,
ipsns,gr4,benchmark_sources/graph-benchmarks/core/gr4.d,a2555b65fd31a0bda22e5565577267f158ce8b0771b78a6d98d16ebb071ce374,3,4,0.6666666666666666,8,8,80b3144d5fdbbe250faed8a4fe671dde2da76c89,46a3f2b549897df1037ebe257e47b17490bddaa97effb2e31bce20a50ea54b36,al-khwarizmi,12th Gen Intel(R) Core(TM) i7-12700K,67.1,"3.12.3 (main, Mar 23 2026, 19:04:32) [GCC 13.3.0]","{'numpy': '2.4.4', 'pandas': '3.0.2', 'python-igraph': '1.0.0', 'scipy': '1.17.1'}",,26641.0,ok,5118.0,21523.0,0.19210990578431741,0.0037196250004853937,True,5118.0,True,True,5118.0,5118.0,5118.0,0.0,400.0,0.0,0.0,0.0,0.0,400.0,False,2026-06-11T18:04:59Z,2026-06-11T18:04:59Z,,experiments/exp10_stochastic_robustness/raw/ipsns/ipsns_gr4_seed08.json,,,,
ipsns,gr4,benchmark_sources/graph-benchmarks/core/gr4.d,a2555b65fd31a0bda22e5565577267f158ce8b0771b78a6d98d16ebb071ce374,3,4,0.6666666666666666,9,9,80b3144d5fdbbe250faed8a4fe671dde2da76c89,46a3f2b549897df1037ebe257e47b17490bddaa97effb2e31bce20a50ea54b36,al-khwarizmi,12th Gen Intel(R) Core(TM) i7-12700K,67.1,"3.12.3 (main, Mar 23 2026, 19:04:32) [GCC 13.3.0]","{'numpy': '2.4.4', 'pandas': '3.0.2', 'python-igraph': '1.0.0', 'scipy': '1.17.1'}",,26641.0,ok,5118.0,21523.0,0.19210990578431741,0.003620636000050581,True,5118.0,True,True,5118.0,5118.0,5118.0,0.0,400.0,0.0,0.0,0.0,0.0,400.0,False,2026-06-11T18:04:59Z,2026-06-11T18:04:59Z,,experiments/exp10_stochastic_robustness/raw/ipsns/ipsns_gr4_seed09.json,,,,
ipsns,gr4,benchmark_sources/graph-benchmarks/core/gr4.d,a2555b65fd31a0bda22e5565577267f158ce8b0771b78a6d98d16ebb071ce374,3,4,0.6666666666666666,10,10,80b3144d5fdbbe250faed8a4fe671dde2da76c89,46a3f2b549897df1037ebe257e47b17490bddaa97effb2e31bce20a50ea54b36,al-khwarizmi,12th Gen Intel(R) Core(TM) i7-12700K,67.1,"3.12.3 (main, Mar 23 2026, 19:04:32) [GCC 13.3.0]","{'numpy': '2.4.4', 'pandas': '3.0.2', 'python-igraph': '1.0.0', 'scipy': '1.17.1'}",,26641.0,ok,5118.0,21523.0,0.19210990578431741,0.004158738000114681,True,5118.0,True,True,5118.0,5118.0,5118.0,0.0,400.0,0.0,0.0,0.0,0.0,400.0,False,2026-06-11T18:04:59Z,2026-06-11T18:04:59Z,,experiments/exp10_stochastic_robustness/raw/ipsns/ipsns_gr4_seed10.json,,,,
ipsns,gr4,benchmark_sources/graph-benchmarks/core/gr4.d,a2555b65fd31a0bda22e5565577267f158ce8b0771b78a6d98d16ebb071ce374,3,4,0.6666666666666666,11,11,80b3144d5fdbbe250faed8a4fe671dde2da76c89,46a3f2b549897df1037ebe257e47b17490bddaa97effb2e31bce20a50ea54b36,al-khwarizmi,12th Gen Intel(R) Core(TM) i7-12700K,67.1,"3.12.3 (main, Mar 23 2026, 19:04:32) [GCC 13.3.0]","{'numpy': '2.4.4', 'pandas': '3.0.2', 'python-igraph': '1.0.0', 'scipy': '1.17.1'}",,26641.0,ok,5118.0,21523.0,0.19210990578431741,0.0038930509999772767,True,5118.0,True,True,5118.0,5118.0,5118.0,0.0,400.0,0.0,0.0,0.0,0.0,400.0,False,2026-06-11T18:04:59Z,2026-06-11T18:04:59Z,,experiments/exp10_stochastic_robustness/raw/ipsns/ipsns_gr4_seed11.json,,,,
ipsns,gr4,benchmark_sources/graph-benchmarks/core/gr4.d,a2555b65fd31a0bda22e5565577267f158ce8b0771b78a6d98d16ebb071ce374,3,4,0.6666666666666666,12,12,80b3144d5fdbbe250faed8a4fe671dde2da76c89,46a3f2b549897df1037ebe257e47b17490bddaa97effb2e31bce20a50ea54b36,al-khwarizmi,12th Gen Intel(R) Core(TM) i7-12700K,67.1,"3.12.3 (main, Mar 23 2026, 19:04:32) [GCC 13.3.0]","{'numpy': '2.4.4', 'pandas': '3.0.2', 'python-igraph': '1.0.0', 'scipy': '1.17.1'}",,26641.0,ok,5118.0,21523.0,0.19210990578431741,0.0038034009994589724,True,5118.0,True,True,5118.0,5118.0,5118.0,0.0,400.0,0.0,0.0,0.0,0.0,400.0,False,2026-06-11T18:04:59Z,2026-06-11T18:04:59Z,,experiments/exp10_stochastic_robustness/raw/ipsns/ipsns_gr4_seed12.json,,,,
ipsns,gr4,benchmark_sources/graph-benchmarks/core/gr4.d,a2555b65fd31a0bda22e5565577267f158ce8b0771b78a6d98d16ebb071ce374,3,4,0.6666666666666666,13,13,80b3144d5fdbbe250faed8a4fe671dde2da76c89,46a3f2b549897df1037ebe257e47b17490bddaa97effb2e31bce20a50ea54b36,al-khwarizmi,12th Gen Intel(R) Core(TM) i7-12700K,67.1,"3.12.3 (main, Mar 23 2026, 19:04:32) [GCC 13.3.0]","{'numpy': '2.4.4', 'pandas': '3.0.2', 'python-igraph': '1.0.0', 'scipy': '1.17.1'}",,26641.0,ok,5118.0,21523.0,0.19210990578431741,0.003725767999640084,True,5118.0,True,True,5118.0,5118.0,5118.0,0.0,400.0,0.0,0.0,0.0,0.0,400.0,False,2026-06-11T18:04:59Z,2026-06-11T18:04:59Z,,experiments/exp10_stochastic_robustness/raw/ipsns/ipsns_gr4_seed13.json,,,,
ipsns,gr4,benchmark_sources/graph-benchmarks/core/gr4.d,a2555b65fd31a0bda22e5565577267f158ce8b0771b78a6d98d16ebb071ce374,3,4,0.6666666666666666,14,14,80b3144d5fdbbe250faed8a4fe671dde2da76c89,46a3f2b549897df1037ebe257e47b17490bddaa97effb2e31bce20a50ea54b36,al-khwarizmi,12th Gen Intel(R) Core(TM) i7-12700K,67.1,"3.12.3 (main, Mar 23 2026, 19:04:32) [GCC 13.3.0]","{'numpy': '2.4.4', 'pandas': '3.0.2', 'python-igraph': '1.0.0', 'scipy': '1.17.1'}",,26641.0,ok,5118.0,21523.0,0.19210990578431741,0.0036436099999264115,True,5118.0,True,True,5118.0,5118.0,5118.0,0.0,400.0,0.0,0.0,0.0,0.0,400.0,False,2026-06-11T18:04:59Z,2026-06-11T18:04:59Z,,experiments/exp10_stochastic_robustness/raw/ipsns/ipsns_gr4_seed14.json,,,,
ipsns,gr4,benchmark_sources/graph-benchmarks/core/gr4.d,a2555b65fd31a0bda22e5565577267f158ce8b0771b78a6d98d16ebb071ce374,3,4,0.6666666666666666,15,15,80b3144d5fdbbe250faed8a4fe671dde2da76c89,46a3f2b549897df1037ebe257e47b17490bddaa97effb2e31bce20a50ea54b36,al-khwarizmi,12th Gen Intel(R) Core(TM) i7-12700K,67.1,"3.12.3 (main, Mar 23 2026, 19:04:32) [GCC 13.3.0]","{'numpy': '2.4.4', 'pandas': '3.0.2', 'python-igraph': '1.0.0', 'scipy': '1.17.1'}",,26641.0,ok,5118.0,21523.0,0.19210990578431741,0.0036195350003254134,True,5118.0,True,True,5118.0,5118.0,5118.0,0.0,400.0,0.0,0.0,0.0,0.0,400.0,False,2026-06-11T18:04:59Z,2026-06-11T18:04:59Z,,experiments/exp10_stochastic_robustness/raw/ipsns/ipsns_gr4_seed15.json,,,,
ipsns,gr4,benchmark_sources/graph-benchmarks/core/gr4.d,a2555b65fd31a0bda22e5565577267f158ce8b0771b78a6d98d16ebb071ce374,3,4,0.6666666666666666,16,16,80b3144d5fdbbe250faed8a4fe671dde2da76c89,46a3f2b549897df1037ebe257e47b17490bddaa97effb2e31bce20a50ea54b36,al-khwarizmi,12th Gen Intel(R) Core(TM) i7-12700K,67.1,"3.12.3 (main, Mar 23 2026, 19:04:32) [GCC 13.3.0]","{'numpy': '2.4.4', 'pandas': '3.0.2', 'python-igraph': '1.0.0', 'scipy': '1.17.1'}",,26641.0,ok,5118.0,21523.0,0.19210990578431741,0.003572014999917883,True,5118.0,True,True,5118.0,5118.0,5118.0,0.0,400.0,0.0,0.0,0.0,0.0,400.0,False,2026-06-11T18:04:59Z,2026-06-11T18:04:59Z,,experiments/exp10_stochastic_robustness/raw/ipsns/ipsns_gr4_seed16.json,,,,
ipsns,gr4,benchmark_sources/graph-benchmarks/core/gr4.d,a2555b65fd31a0bda22e5565577267f158ce8b0771b78a6d98d16ebb071ce374,3,4,0.6666666666666666,17,17,80b3144d5fdbbe250faed8a4fe671dde2da76c89,46a3f2b549897df1037ebe257e47b17490bddaa97effb2e31bce20a50ea54b36,al-khwarizmi,12th Gen Intel(R) Core(TM) i7-12700K,67.1,"3.12.3 (main, Mar 23 2026, 19:04:32) [GCC 13.3.0]","{'numpy': '2.4.4', 'pandas': '3.0.2', 'python-igraph': '1.0.0', 'scipy': '1.17.1'}",,26641.0,ok,5118.0,21523.0,0.19210990578431741,0.0036441120000745286,True,5118.0,True,True,5118.0,5118.0,5118.0,0.0,400.0,0.0,0.0,0.0,0.0,400.0,False,2026-06-11T18:04:59Z,2026-06-11T18:04:59Z,,experiments/exp10_stochastic_robustness/raw/ipsns/ipsns_gr4_seed17.json,,,,
ipsns,gr4,benchmark_sources/graph-benchmarks/core/gr4.d,a2555b65fd31a0bda22e5565577267f158ce8b0771b78a6d98d16ebb071ce374,3,4,0.6666666666666666,18,18,80b3144d5fdbbe250faed8a4fe671dde2da76c89,46a3f2b549897df1037ebe257e47b17490bddaa97effb2e31bce20a50ea54b36,al-khwarizmi,12th Gen Intel(R) Core(TM) i7-12700K,67.1,"3.12.3 (main, Mar 23 2026, 19:04:32) [GCC 13.3.0]","{'numpy': '2.4.4', 'pandas': '3.0.2', 'python-igraph': '1.0.0', 'scipy': '1.17.1'}",,26641.0,ok,5118.0,21523.0,0.19210990578431741,0.003658099999483966,True,5118.0,True,True,5118.0,5118.0,5118.0,0.0,400.0,0.0,0.0,0.0,0.0,400.0,False,2026-06-11T18:04:59Z,2026-06-11T18:04:59Z,,experiments/exp10_stochastic_robustness/raw/ipsns/ipsns_gr4_seed18.json,,,,
ipsns,gr4,benchmark_sources/graph-benchmarks/core/gr4.d,a2555b65fd31a0bda22e5565577267f158ce8b0771b78a6d98d16ebb071ce374,3,4,0.6666666666666666,19,19,80b3144d5fdbbe250faed8a4fe671dde2da76c89,46a3f2b549897df1037ebe257e47b17490bddaa97effb2e31bce20a50ea54b36,al-khwarizmi,12th Gen Intel(R) Core(TM) i7-12700K,67.1,"3.12.3 (main, Mar 23 2026, 19:04:32) [GCC 13.3.0]","{'numpy': '2.4.4', 'pandas': '3.0.2', 'python-igraph': '1.0.0', 'scipy': '1.17.1'}",,26641.0,ok,5118.0,21523.0,0.19210990578431741,0.0035717499995371327,True,5118.0,True,True,5118.0,5118.0,5118.0,0.0,400.0,0.0,0.0,0.0,0.0,400.0,False,2026-06-11T18:04:59Z,2026-06-11T18:04:59Z,,experiments/exp10_stochastic_robustness/raw/ipsns/ipsns_gr4_seed19.json,,,,
ipsns,gr5,benchmark_sources/graph-benchmarks/core/gr5.d,d2acafbc9853ecea08c998c3a8c70ac8ef7700156bc8b4662021f86214dc53de,3,4,0.6666666666666666,0,0,80b3144d5fdbbe250faed8a4fe671dde2da76c89,46a3f2b549897df1037ebe257e47b17490bddaa97effb2e31bce20a50ea54b36,al-khwarizmi,12th Gen Intel(R) Core(TM) i7-12700K,67.1,"3.12.3 (main, Mar 23 2026, 19:04:32) [GCC 13.3.0]","{'numpy': '2.4.4', 'pandas': '3.0.2', 'python-igraph': '1.0.0', 'scipy': '1.17.1'}",,26641.0,ok,5118.0,21523.0,0.19210990578431741,0.0037117769998076255,True,5118.0,True,True,5118.0,5118.0,5118.0,0.0,400.0,0.0,0.0,0.0,0.0,400.0,False,2026-06-11T18:04:59Z,2026-06-11T18:04:59Z,,experiments/exp10_stochastic_robustness/raw/ipsns/ipsns_gr5_seed00.json,,,,
ipsns,gr5,benchmark_sources/graph-benchmarks/core/gr5.d,d2acafbc9853ecea08c998c3a8c70ac8ef7700156bc8b4662021f86214dc53de,3,4,0.6666666666666666,1,1,80b3144d5fdbbe250faed8a4fe671dde2da76c89,46a3f2b549897df1037ebe257e47b17490bddaa97effb2e31bce20a50ea54b36,al-khwarizmi,12th Gen Intel(R) Core(TM) i7-12700K,67.1,"3.12.3 (main, Mar 23 2026, 19:04:32) [GCC 13.3.0]","{'numpy': '2.4.4', 'pandas': '3.0.2', 'python-igraph': '1.0.0', 'scipy': '1.17.1'}",,26641.0,ok,5118.0,21523.0,0.19210990578431741,0.0037649050000254647,True,5118.0,True,True,5118.0,5118.0,5118.0,0.0,400.0,0.0,0.0,0.0,0.0,400.0,False,2026-06-11T18:04:59Z,2026-06-11T18:04:59Z,,experiments/exp10_stochastic_robustness/raw/ipsns/ipsns_gr5_seed01.json,,,,
ipsns,gr5,benchmark_sources/graph-benchmarks/core/gr5.d,d2acafbc9853ecea08c998c3a8c70ac8ef7700156bc8b4662021f86214dc53de,3,4,0.6666666666666666,2,2,80b3144d5fdbbe250faed8a4fe671dde2da76c89,46a3f2b549897df1037ebe257e47b17490bddaa97effb2e31bce20a50ea54b36,al-khwarizmi,12th Gen Intel(R) Core(TM) i7-12700K,67.1,"3.12.3 (main, Mar 23 2026, 19:04:32) [GCC 13.3.0]","{'numpy': '2.4.4', 'pandas': '3.0.2', 'python-igraph': '1.0.0', 'scipy': '1.17.1'}",,26641.0,ok,5118.0,21523.0,0.19210990578431741,0.003788838000218675,True,5118.0,True,True,5118.0,5118.0,5118.0,0.0,400.0,0.0,0.0,0.0,0.0,400.0,False,2026-06-11T18:04:59Z,2026-06-11T18:04:59Z,,experiments/exp10_stochastic_robustness/raw/ipsns/ipsns_gr5_seed02.json,,,,
ipsns,gr5,benchmark_sources/graph-benchmarks/core/gr5.d,d2acafbc9853ecea08c998c3a8c70ac8ef7700156bc8b4662021f86214dc53de,3,4,0.6666666666666666,3,3,80b3144d5fdbbe250faed8a4fe671dde2da76c89,46a3f2b549897df1037ebe257e47b17490bddaa97effb2e31bce20a50ea54b36,al-khwarizmi,12th Gen Intel(R) Core(TM) i7-12700K,67.1,"3.12.3 (main, Mar 23 2026, 19:04:32) [GCC 13.3.0]","{'numpy': '2.4.4', 'pandas': '3.0.2', 'python-igraph': '1.0.0', 'scipy': '1.17.1'}",,26641.0,ok,5118.0,21523.0,0.19210990578431741,0.003662397999505629,True,5118.0,True,True,5118.0,5118.0,5118.0,0.0,400.0,0.0,0.0,0.0,0.0,400.0,False,2026-06-11T18:04:59Z,2026-06-11T18:04:59Z,,experiments/exp10_stochastic_robustness/raw/ipsns/ipsns_gr5_seed03.json,,,,
ipsns,gr5,benchmark_sources/graph-benchmarks/core/gr5.d,d2acafbc9853ecea08c998c3a8c70ac8ef7700156bc8b4662021f86214dc53de,3,4,0.6666666666666666,4,4,80b3144d5fdbbe250faed8a4fe671dde2da76c89,46a3f2b549897df1037ebe257e47b17490bddaa97effb2e31bce20a50ea54b36,al-khwarizmi,12th Gen Intel(R) Core(TM) i7-12700K,67.1,"3.12.3 (main, Mar 23 2026, 19:04:32) [GCC 13.3.0]","{'numpy': '2.4.4', 'pandas': '3.0.2', 'python-igraph': '1.0.0', 'scipy': '1.17.1'}",,26641.0,ok,5118.0,21523.0,0.19210990578431741,0.0037004830001023947,True,5118.0,True,True,5118.0,5118.0,5118.0,0.0,400.0,0.0,0.0,0.0,0.0,400.0,False,2026-06-11T18:04:59Z,2026-06-11T18:04:59Z,,experiments/exp10_stochastic_robustness/raw/ipsns/ipsns_gr5_seed04.json,,,,
ipsns,gr5,benchmark_sources/graph-benchmarks/core/gr5.d,d2acafbc9853ecea08c998c3a8c70ac8ef7700156bc8b4662021f86214dc53de,3,4,0.6666666666666666,5,5,80b3144d5fdbbe250faed8a4fe671dde2da76c89,46a3f2b549897df1037ebe257e47b17490bddaa97effb2e31bce20a50ea54b36,al-khwarizmi,12th Gen Intel(R) Core(TM) i7-12700K,67.1,"3.12.3 (main, Mar 23 2026, 19:04:32) [GCC 13.3.0]","{'numpy': '2.4.4', 'pandas': '3.0.2', 'python-igraph': '1.0.0', 'scipy': '1.17.1'}",,26641.0,ok,5118.0,21523.0,0.19210990578431741,0.004377754999950412,True,5118.0,True,True,5118.0,5118.0,5118.0,0.0,400.0,0.0,0.0,0.0,0.0,400.0,False,2026-06-11T18:04:59Z,2026-06-11T18:04:59Z,,experiments/exp10_stochastic_robustness/raw/ipsns/ipsns_gr5_seed05.json,,,,
ipsns,gr5,benchmark_sources/graph-benchmarks/core/gr5.d,d2acafbc9853ecea08c998c3a8c70ac8ef7700156bc8b4662021f86214dc53de,3,4,0.6666666666666666,6,6,80b3144d5fdbbe250faed8a4fe671dde2da76c89,46a3f2b549897df1037ebe257e47b17490bddaa97effb2e31bce20a50ea54b36,al-khwarizmi,12th Gen Intel(R) Core(TM) i7-12700K,67.1,"3.12.3 (main, Mar 23 2026, 19:04:32) [GCC 13.3.0]","{'numpy': '2.4.4', 'pandas': '3.0.2', 'python-igraph': '1.0.0', 'scipy': '1.17.1'}",,26641.0,ok,5118.0,21523.0,0.19210990578431741,0.0036738070002684253,True,5118.0,True,True,5118.0,5118.0,5118.0,0.0,400.0,0.0,0.0,0.0,0.0,400.0,False,2026-06-11T18:04:59Z,2026-06-11T18:04:59Z,,experiments/exp10_stochastic_robustness/raw/ipsns/ipsns_gr5_seed06.json,,,,
ipsns,gr5,benchmark_sources/graph-benchmarks/core/gr5.d,d2acafbc9853ecea08c998c3a8c70ac8ef7700156bc8b4662021f86214dc53de,3,4,0.6666666666666666,7,7,80b3144d5fdbbe250faed8a4fe671dde2da76c89,46a3f2b549897df1037ebe257e47b17490bddaa97effb2e31bce20a50ea54b36,al-khwarizmi,12th Gen Intel(R) Core(TM) i7-12700K,67.1,"3.12.3 (main, Mar 23 2026, 19:04:32) [GCC 13.3.0]","{'numpy': '2.4.4', 'pandas': '3.0.2', 'python-igraph': '1.0.0', 'scipy': '1.17.1'}",,26641.0,ok,5118.0,21523.0,0.19210990578431741,0.0036695409999083495,True,5118.0,True,True,5118.0,5118.0,5118.0,0.0,400.0,0.0,0.0,0.0,0.0,400.0,False,2026-06-11T18:04:59Z,2026-06-11T18:04:59Z,,experiments/exp10_stochastic_robustness/raw/ipsns/ipsns_gr5_seed07.json,,,,
ipsns,gr5,benchmark_sources/graph-benchmarks/core/gr5.d,d2acafbc9853ecea08c998c3a8c70ac8ef7700156bc8b4662021f86214dc53de,3,4,0.6666666666666666,8,8,80b3144d5fdbbe250faed8a4fe671dde2da76c89,46a3f2b549897df1037ebe257e47b17490bddaa97effb2e31bce20a50ea54b36,al-khwarizmi,12th Gen Intel(R) Core(TM) i7-12700K,67.1,"3.12.3 (main, Mar 23 2026, 19:04:32) [GCC 13.3.0]","{'numpy': '2.4.4', 'pandas': '3.0.2', 'python-igraph': '1.0.0', 'scipy': '1.17.1'}",,26641.0,ok,5118.0,21523.0,0.19210990578431741,0.0036409730000741547,True,5118.0,True,True,5118.0,5118.0,5118.0,0.0,400.0,0.0,0.0,0.0,0.0,400.0,False,2026-06-11T18:04:59Z,2026-06-11T18:04:59Z,,experiments/exp10_stochastic_robustness/raw/ipsns/ipsns_gr5_seed08.json,,,,
ipsns,gr5,benchmark_sources/graph-benchmarks/core/gr5.d,d2acafbc9853ecea08c998c3a8c70ac8ef7700156bc8b4662021f86214dc53de,3,4,0.6666666666666666,9,9,80b3144d5fdbbe250faed8a4fe671dde2da76c89,46a3f2b549897df1037ebe257e47b17490bddaa97effb2e31bce20a50ea54b36,al-khwarizmi,12th Gen Intel(R) Core(TM) i7-12700K,67.1,"3.12.3 (main, Mar 23 2026, 19:04:32) [GCC 13.3.0]","{'numpy': '2.4.4', 'pandas': '3.0.2', 'python-igraph': '1.0.0', 'scipy': '1.17.1'}",,26641.0,ok,5118.0,21523.0,0.19210990578431741,0.0037450899999385,True,5118.0,True,True,5118.0,5118.0,5118.0,0.0,400.0,0.0,0.0,0.0,0.0,400.0,False,2026-06-11T18:04:59Z,2026-06-11T18:04:59Z,,experiments/exp10_stochastic_robustness/raw/ipsns/ipsns_gr5_seed09.json,,,,
ipsns,gr5,benchmark_sources/graph-benchmarks/core/gr5.d,d2acafbc9853ecea08c998c3a8c70ac8ef7700156bc8b4662021f86214dc53de,3,4,0.6666666666666666,10,10,80b3144d5fdbbe250faed8a4fe671dde2da76c89,46a3f2b549897df1037ebe257e47b17490bddaa97effb2e31bce20a50ea54b36,al-khwarizmi,12th Gen Intel(R) Core(TM) i7-12700K,67.1,"3.12.3 (main, Mar 23 2026, 19:04:32) [GCC 13.3.0]","{'numpy': '2.4.4', 'pandas': '3.0.2', 'python-igraph': '1.0.0', 'scipy': '1.17.1'}",,26641.0,ok,5118.0,21523.0,0.19210990578431741,0.003702770000018063,True,5118.0,True,True,5118.0,5118.0,5118.0,0.0,400.0,0.0,0.0,0.0,0.0,400.0,False,2026-06-11T18:04:59Z,2026-06-11T18:04:59Z,,experiments/exp10_stochastic_robustness/raw/ipsns/ipsns_gr5_seed10.json,,,,
