instance,family,n,m,total_weight,algorithm,backward_weight,forward_weight,forward_ratio,runtime,status,error,source_type,external_version_or_commit
N-sgb75_23,SGB,75,2479,3763469.0,igraph_approx_eades,1197956.0,2565513.0,0.6816883572044834,0.002592325210571289,ok,,external-wrapper,python-igraph==1.0.0
N-sgb75_23,SGB,75,2479,3763469.0,drmaciver_fas,1047731.0,2715738.0,0.7216049873135663,0.9118518829345703,ok,,external-wrapper,16ff24a92fde886e58819180a9fe686e60991c5c
N-sgb75_24,SGB,75,2476,3778423.0,lrta_full,1064579.0,2713844.0,0.7182477980893087,0.034023284912109375,ok,,in-repo,
N-sgb75_24,SGB,75,2476,3778423.0,wmsf_seed,1064579.0,2713844.0,0.7182477980893087,0.05871224403381348,ok,,in-repo,
N-sgb75_24,SGB,75,2476,3778423.0,ipsns_full,1063338.0,2715085.0,0.718576241993022,6.882933855056763,ok,,in-repo,
N-sgb75_24,SGB,75,2476,3778423.0,borda_net_score,1944257.0,1834166.0,0.4854316205464555,0.0024666786193847656,ok,,in-repo,
N-sgb75_24,SGB,75,2476,3778423.0,weighted_eades,1219643.0,2558780.0,0.6772084544266219,0.003051280975341797,ok,,in-repo,
N-sgb75_24,SGB,75,2476,3778423.0,random_multistart,1558432.0,2219991.0,0.587544327355619,0.011439085006713867,ok,,in-repo,
N-sgb75_24,SGB,75,2476,3778423.0,igraph_approx_eades,1172249.0,2606174.0,0.6897517826881744,0.0025060176849365234,ok,,external-wrapper,python-igraph==1.0.0
N-sgb75_24,SGB,75,2476,3778423.0,drmaciver_fas,1036852.0,2741571.0,0.7255860447599435,0.9187166690826416,ok,,external-wrapper,16ff24a92fde886e58819180a9fe686e60991c5c
N-sgb75_25,SGB,75,2497,3769515.0,lrta_full,1059975.0,2709540.0,0.7188033473802332,0.044629573822021484,ok,,in-repo,
N-sgb75_25,SGB,75,2497,3769515.0,wmsf_seed,1059975.0,2709540.0,0.7188033473802332,0.056416988372802734,ok,,in-repo,
N-sgb75_25,SGB,75,2497,3769515.0,ipsns_full,1059975.0,2709540.0,0.7188033473802332,7.009247779846191,ok,,in-repo,
N-sgb75_25,SGB,75,2497,3769515.0,borda_net_score,2006643.0,1762872.0,0.4676654688998452,0.0024955272674560547,ok,,in-repo,
N-sgb75_25,SGB,75,2497,3769515.0,weighted_eades,1229970.0,2539545.0,0.6737060338001043,0.003061532974243164,ok,,in-repo,
N-sgb75_25,SGB,75,2497,3769515.0,random_multistart,1617719.0,2151796.0,0.5708416069441294,0.011459589004516602,ok,,in-repo,
N-sgb75_25,SGB,75,2497,3769515.0,igraph_approx_eades,1207679.0,2561836.0,0.6796195266499802,0.002551555633544922,ok,,external-wrapper,python-igraph==1.0.0
N-sgb75_25,SGB,75,2497,3769515.0,drmaciver_fas,1039663.0,2729852.0,0.7241918390031609,0.9370779991149902,ok,,external-wrapper,16ff24a92fde886e58819180a9fe686e60991c5c
N_be75eec,IO,49,889,244250.0,lrta_full,8193.0,236057.0,0.9664564994882293,0.006030559539794922,ok,,in-repo,
N_be75eec,IO,49,889,244250.0,wmsf_seed,8697.0,235553.0,0.9643930399181166,0.0049304962158203125,ok,,in-repo,
N_be75eec,IO,49,889,244250.0,ipsns_full,8007.0,236243.0,0.9672180143295803,0.47867345809936523,ok,,in-repo,
N_be75eec,IO,49,889,244250.0,borda_net_score,32843.0,211407.0,0.8655353121801433,0.0012538433074951172,ok,,in-repo,
N_be75eec,IO,49,889,244250.0,weighted_eades,26359.0,217891.0,0.8920818833162744,0.001424551010131836,ok,,in-repo,
N_be75eec,IO,49,889,244250.0,random_multistart,80258.0,163992.0,0.671410440122825,0.004751682281494141,ok,,in-repo,
N_be75eec,IO,49,889,244250.0,igraph_approx_eades,25492.0,218758.0,0.8956315250767656,0.0012881755828857422,ok,,external-wrapper,python-igraph==1.0.0
N_be75eec,IO,49,889,244250.0,drmaciver_fas,8088.0,236162.0,0.9668863868986693,0.8753762245178223,ok,,external-wrapper,16ff24a92fde886e58819180a9fe686e60991c5c
N_be75np,IO,50,1053,742630.0,lrta_full,29743.0,712887.0,0.9599490998209068,0.0064775943756103516,ok,,in-repo,
N_be75np,IO,50,1053,742630.0,wmsf_seed,29039.0,713591.0,0.9608970819923784,0.006919145584106445,ok,,in-repo,
N_be75np,IO,50,1053,742630.0,ipsns_full,27503.0,715127.0,0.9629654067301348,0.7196531295776367,ok,,in-repo,
N_be75np,IO,50,1053,742630.0,borda_net_score,168522.0,574108.0,0.7730740745728021,0.0013623237609863281,ok,,in-repo,
N_be75np,IO,50,1053,742630.0,weighted_eades,102116.0,640514.0,0.8624941087755679,0.0015633106231689453,ok,,in-repo,
N_be75np,IO,50,1053,742630.0,random_multistart,248953.0,493677.0,0.6647684580477492,0.0053501129150390625,ok,,in-repo,
N_be75np,IO,50,1053,742630.0,igraph_approx_eades,91019.0,651611.0,0.8774369470665069,0.0013325214385986328,ok,,external-wrapper,python-igraph==1.0.0
N_be75np,IO,50,1053,742630.0,drmaciver_fas,25900.0,716730.0,0.9651239513620511,0.6181292533874512,ok,,external-wrapper,16ff24a92fde886e58819180a9fe686e60991c5c
N_be75oi,IO,49,759,113994.0,lrta_full,2934.0,111060.0,0.9742618032528028,0.0041332244873046875,ok,,in-repo,
N_be75oi,IO,49,759,113994.0,wmsf_seed,3064.0,110930.0,0.9731213923539835,0.004202127456665039,ok,,in-repo,
N_be75oi,IO,49,759,113994.0,ipsns_full,2934.0,111060.0,0.9742618032528028,0.3937094211578369,ok,,in-repo,
N_be75oi,IO,49,759,113994.0,borda_net_score,14537.0,99457.0,0.8724757443374213,0.0012054443359375,ok,,in-repo,
N_be75oi,IO,49,759,113994.0,weighted_eades,12442.0,101552.0,0.8908539045914697,0.0012938976287841797,ok,,in-repo,
N_be75oi,IO,49,759,113994.0,random_multistart,31709.0,82285.0,0.7218362369949296,0.004262447357177734,ok,,in-repo,
N_be75oi,IO,49,759,113994.0,igraph_approx_eades,11376.0,102618.0,0.9002052739617875,0.0013089179992675781,ok,,external-wrapper,python-igraph==1.0.0
N_be75oi,IO,49,759,113994.0,drmaciver_fas,2987.0,111007.0,0.9737968665017457,0.7834243774414062,ok,,external-wrapper,16ff24a92fde886e58819180a9fe686e60991c5c
N_be75tot,IO,50,1070,1026004.0,lrta_full,53445.0,972559.0,0.9479095598067844,0.0077016353607177734,ok,,in-repo,
N_be75tot,IO,50,1070,1026004.0,wmsf_seed,56484.0,969520.0,0.9449475830503585,0.007780790328979492,ok,,in-repo,
N_be75tot,IO,50,1070,1026004.0,ipsns_full,49605.0,976399.0,0.9516522352739366,0.7592716217041016,ok,,in-repo,
N_be75tot,IO,50,1070,1026004.0,borda_net_score,211128.0,814876.0,0.7942230244716395,0.0013895034790039062,ok,,in-repo,
N_be75tot,IO,50,1070,1026004.0,weighted_eades,144843.0,881161.0,0.8588280357581451,0.0015628337860107422,ok,,in-repo,
N_be75tot,IO,50,1070,1026004.0,random_multistart,317196.0,708808.0,0.6908433105523956,0.005471229553222656,ok,,in-repo,
N_be75tot,IO,50,1070,1026004.0,igraph_approx_eades,128819.0,897185.0,0.8744459085929489,0.0013492107391357422,ok,,external-wrapper,python-igraph==1.0.0
N_be75tot,IO,50,1070,1026004.0,drmaciver_fas,45488.0,980516.0,0.9556648901953598,0.6430115699768066,ok,,external-wrapper,16ff24a92fde886e58819180a9fe686e60991c5c
N_stabu70,IO,59,1499,388248.0,lrta_full,29941.0,358307.0,0.9228817662937092,0.015006303787231445,ok,,in-repo,
N_stabu70,IO,59,1499,388248.0,wmsf_seed,30976.0,357272.0,0.9202159444478787,0.01373744010925293,ok,,in-repo,
N_stabu70,IO,59,1499,388248.0,ipsns_full,27593.0,360655.0,0.9289294471574869,2.064499855041504,ok,,in-repo,
N_stabu70,IO,59,1499,388248.0,borda_net_score,71868.0,316380.0,0.8148915126414045,0.0017824172973632812,ok,,in-repo,
N_stabu70,IO,59,1499,388248.0,weighted_eades,61797.0,326451.0,0.8408311182543117,0.0020596981048583984,ok,,in-repo,
N_stabu70,IO,59,1499,388248.0,random_multistart,141836.0,246412.0,0.6346768045167007,0.007262468338012695,ok,,in-repo,
N_stabu70,IO,59,1499,388248.0,igraph_approx_eades,59297.0,328951.0,0.8472703014568008,0.0017511844635009766,ok,,external-wrapper,python-igraph==1.0.0
N_stabu70,IO,59,1499,388248.0,drmaciver_fas,26421.0,361827.0,0.9319481362428139,0.8110017776489258,ok,,external-wrapper,16ff24a92fde886e58819180a9fe686e60991c5c
N_stabu74,IO,59,1502,574775.0,lrta_full,42134.0,532641.0,0.9266947936148928,0.015227317810058594,ok,,in-repo,
N_stabu74,IO,59,1502,574775.0,wmsf_seed,43126.0,531649.0,0.9249689008742551,0.012529850006103516,ok,,in-repo,
N_stabu74,IO,59,1502,574775.0,ipsns_full,41295.0,533480.0,0.9281544952372668,2.2378742694854736,ok,,in-repo,
N_stabu74,IO,59,1502,574775.0,borda_net_score,103969.0,470806.0,0.8191135661780696,0.0017466545104980469,ok,,in-repo,
N_stabu74,IO,59,1502,574775.0,weighted_eades,85278.0,489497.0,0.8516323778869993,0.0020418167114257812,ok,,in-repo,
N_stabu74,IO,59,1502,574775.0,random_multistart,203187.0,371588.0,0.6464929755121569,0.007337808609008789,ok,,in-repo,
N_stabu74,IO,59,1502,574775.0,igraph_approx_eades,82453.0,492322.0,0.8565473446131094,0.0017702579498291016,ok,,external-wrapper,python-igraph==1.0.0
N_stabu74,IO,59,1502,574775.0,drmaciver_fas,33531.0,541244.0,0.941662389630725,0.7747220993041992,ok,,external-wrapper,16ff24a92fde886e58819180a9fe686e60991c5c
N_stabu75,IO,59,1482,588686.0,lrta_full,42280.0,546406.0,0.9281790292278057,0.016388654708862305,ok,,in-repo,
N_stabu75,IO,59,1482,588686.0,wmsf_seed,43562.0,545124.0,0.9260012978056213,0.012127399444580078,ok,,in-repo,
N_stabu75,IO,59,1482,588686.0,ipsns_full,41583.0,547103.0,0.9293630220525033,2.4784164428710938,ok,,in-repo,
N_stabu75,IO,59,1482,588686.0,borda_net_score,107957.0,480729.0,0.8166136106515188,0.0017414093017578125,ok,,in-repo,
N_stabu75,IO,59,1482,588686.0,weighted_eades,82355.0,506331.0,0.86010368855383,0.0020241737365722656,ok,,in-repo,
N_stabu75,IO,59,1482,588686.0,random_multistart,204549.0,384137.0,0.6525329292695936,0.0070705413818359375,ok,,in-repo,
N_stabu75,IO,59,1482,588686.0,igraph_approx_eades,80259.0,508427.0,0.8636641605202094,0.0017580986022949219,ok,,external-wrapper,python-igraph==1.0.0
N_stabu75,IO,59,1482,588686.0,drmaciver_fas,36678.0,552008.0,0.9376951379852757,0.763465166091919,ok,,external-wrapper,16ff24a92fde886e58819180a9fe686e60991c5c
N_tiw56n54,IO,55,1237,96280.0,lrta_full,4922.0,91358.0,0.9488782717075197,0.008957862854003906,ok,,in-repo,
N_tiw56n54,IO,55,1237,96280.0,wmsf_seed,5341.0,90939.0,0.9445263813876195,0.010148763656616211,ok,,in-repo,
N_tiw56n54,IO,55,1237,96280.0,ipsns_full,4841.0,91439.0,0.94971956792688,1.3776469230651855,ok,,in-repo,
N_tiw56n54,IO,55,1237,96280.0,borda_net_score,19917.0,76363.0,0.7931346073950977,0.0015289783477783203,ok,,in-repo,
N_tiw56n54,IO,55,1237,96280.0,weighted_eades,14731.0,81549.0,0.8469983381803075,0.0017385482788085938,ok,,in-repo,
N_tiw56n54,IO,55,1237,96280.0,random_multistart,33151.0,63129.0,0.655681346073951,0.006086826324462891,ok,,in-repo,
N_tiw56n54,IO,55,1237,96280.0,igraph_approx_eades,13709.0,82571.0,0.8576132114665559,0.0014765262603759766,ok,,external-wrapper,python-igraph==1.0.0
N_tiw56n54,IO,55,1237,96280.0,drmaciver_fas,5333.0,90947.0,0.9446094723722476,0.762357234954834,ok,,external-wrapper,16ff24a92fde886e58819180a9fe686e60991c5c
N_tiw56r54,IO,55,1244,108807.0,lrta_full,6211.0,102596.0,0.9429172755429338,0.010205984115600586,ok,,in-repo,
N_tiw56r54,IO,55,1244,108807.0,wmsf_seed,6916.0,101891.0,0.9364379130019208,0.009883880615234375,ok,,in-repo,
N_tiw56r54,IO,55,1244,108807.0,ipsns_full,6141.0,102666.0,0.9435606165044529,1.4290685653686523,ok,,in-repo,
N_tiw56r54,IO,55,1244,108807.0,borda_net_score,22872.0,85935.0,0.7897929361162426,0.0015261173248291016,ok,,in-repo,
N_tiw56r54,IO,55,1244,108807.0,weighted_eades,17249.0,91558.0,0.8414715964965489,0.0017278194427490234,ok,,in-repo,
N_tiw56r54,IO,55,1244,108807.0,random_multistart,37138.0,71669.0,0.6586800481586662,0.0060482025146484375,ok,,in-repo,
N_tiw56r54,IO,55,1244,108807.0,igraph_approx_eades,16484.0,92323.0,0.8485023941474353,0.0015003681182861328,ok,,external-wrapper,python-igraph==1.0.0
N_tiw56r54,IO,55,1244,108807.0,drmaciver_fas,6146.0,102661.0,0.94351466357863,0.8593053817749023,ok,,external-wrapper,16ff24a92fde886e58819180a9fe686e60991c5c
N_usa79,IO,79,2705,1948625.0,lrta_full,162646.0,1785979.0,0.9165329398935147,0.0567476749420166,ok,,in-repo,
N_usa79,IO,79,2705,1948625.0,wmsf_seed,174692.0,1773933.0,0.9103511450381679,0.030728816986083984,ok,,in-repo,
N_usa79,IO,79,2705,1948625.0,ipsns_full,160458.0,1788167.0,0.9176557829238565,9.721046447753906,ok,,in-repo,
N_usa79,IO,79,2705,1948625.0,borda_net_score,428128.0,1520497.0,0.7802922573609596,0.0027208328247070312,ok,,in-repo,
N_usa79,IO,79,2705,1948625.0,weighted_eades,310954.0,1637671.0,0.8404238886394252,0.0032820701599121094,ok,,in-repo,
N_usa79,IO,79,2705,1948625.0,random_multistart,687674.0,1260951.0,0.6470978253896978,0.012403011322021484,ok,,in-repo,
N_usa79,IO,79,2705,1948625.0,igraph_approx_eades,294294.0,1654331.0,0.8489735069600359,0.0028944015502929688,ok,,external-wrapper,python-igraph==1.0.0
N_usa79,IO,79,2705,1948625.0,drmaciver_fas,138028.0,1810597.0,0.9291664635319776,0.9844682216644287,ok,,external-wrapper,16ff24a92fde886e58819180a9fe686e60991c5c
N_t1d100_01,RandA1,100,4908,163151.0,lrta_full,62715.0,100436.0,0.6156014979987864,0.13435602188110352,ok,,in-repo,
N_t1d100_01,RandA1,100,4908,163151.0,wmsf_seed,65953.0,97198.0,0.5957548528663631,0.13845586776733398,ok,,in-repo,
N_t1d100_01,RandA1,100,4908,163151.0,ipsns_full,62715.0,100436.0,0.6156014979987864,22.77619194984436,ok,,in-repo,
N_t1d100_01,RandA1,100,4908,163151.0,borda_net_score,69901.0,93250.0,0.5715564109322039,0.004362344741821289,ok,,in-repo,
N_t1d100_01,RandA1,100,4908,163151.0,weighted_eades,64155.0,98996.0,0.6067753185699137,0.0056934356689453125,ok,,in-repo,
N_t1d100_01,RandA1,100,4908,163151.0,random_multistart,77449.0,85702.0,0.5252925204258632,0.021889209747314453,ok,,in-repo,
N_t1d100_01,RandA1,100,4908,163151.0,igraph_approx_eades,63790.0,99361.0,0.6090125098834822,0.004603862762451172,ok,,external-wrapper,python-igraph==1.0.0
N_t1d100_01,RandA1,100,4908,163151.0,drmaciver_fas,58093.0,105058.0,0.6439310822489596,0.9661386013031006,ok,,external-wrapper,16ff24a92fde886e58819180a9fe686e60991c5c
N_t1d100_02,RandA1,100,4901,163604.0,lrta_full,64108.0,99496.0,0.6081513899415663,0.12497758865356445,ok,,in-repo,
N_t1d100_02,RandA1,100,4901,163604.0,wmsf_seed,66996.0,96608.0,0.5904990098041613,0.1321272850036621,ok,,in-repo,
N_t1d100_02,RandA1,100,4901,163604.0,ipsns_full,63385.0,100219.0,0.6125705972959097,20.862133502960205,ok,,in-repo,
N_t1d100_02,RandA1,100,4901,163604.0,borda_net_score,71394.0,92210.0,0.5636170264785703,0.004174709320068359,ok,,in-repo,
N_t1d100_02,RandA1,100,4901,163604.0,weighted_eades,65808.0,97796.0,0.5977604459548667,0.005421876907348633,ok,,in-repo,
N_t1d100_02,RandA1,100,4901,163604.0,random_multistart,78730.0,84874.0,0.5187770470159654,0.021378278732299805,ok,,in-repo,
N_t1d100_02,RandA1,100,4901,163604.0,igraph_approx_eades,65768.0,97836.0,0.5980049387545536,0.004502534866333008,ok,,external-wrapper,python-igraph==1.0.0
N_t1d100_02,RandA1,100,4901,163604.0,drmaciver_fas,59161.0,104443.0,0.6383890369428621,1.0072224140167236,ok,,external-wrapper,16ff24a92fde886e58819180a9fe686e60991c5c
N_t1d100_03,RandA1,100,4895,168461.0,lrta_full,65155.0,103306.0,0.6132339235787512,0.12891674041748047,ok,,in-repo,
N_t1d100_03,RandA1,100,4895,168461.0,wmsf_seed,70228.0,98233.0,0.5831201286944753,0.13823771476745605,ok,,in-repo,
N_t1d100_03,RandA1,100,4895,168461.0,ipsns_full,65155.0,103306.0,0.6132339235787512,22.11108112335205,ok,,in-repo,
N_t1d100_03,RandA1,100,4895,168461.0,borda_net_score,72483.0,95978.0,0.569734241159675,0.004118442535400391,ok,,in-repo,
N_t1d100_03,RandA1,100,4895,168461.0,weighted_eades,67595.0,100866.0,0.5987498590178142,0.005339622497558594,ok,,in-repo,
N_t1d100_03,RandA1,100,4895,168461.0,random_multistart,80592.0,87869.0,0.5215984708626923,0.020973682403564453,ok,,in-repo,
N_t1d100_03,RandA1,100,4895,168461.0,igraph_approx_eades,67497.0,100964.0,0.599331596037065,0.0045130252838134766,ok,,external-wrapper,python-igraph==1.0.0
N_t1d100_03,RandA1,100,4895,168461.0,drmaciver_fas,59502.0,108959.0,0.6467906518422661,0.9853518009185791,ok,,external-wrapper,16ff24a92fde886e58819180a9fe686e60991c5c
N_t1d100_04,RandA1,100,4897,168195.0,lrta_full,67238.0,100957.0,0.6002378191979547,0.12371063232421875,ok,,in-repo,
N_t1d100_04,RandA1,100,4897,168195.0,wmsf_seed,69824.0,98371.0,0.5848628080501799,0.13339853286743164,ok,,in-repo,
N_t1d100_04,RandA1,100,4897,168195.0,ipsns_full,67024.0,101171.0,0.6015101519070127,21.110311269760132,ok,,in-repo,
N_t1d100_04,RandA1,100,4897,168195.0,borda_net_score,71729.0,96466.0,0.5735366687475847,0.004311084747314453,ok,,in-repo,
N_t1d100_04,RandA1,100,4897,168195.0,weighted_eades,66895.0,101300.0,0.6022771188204168,0.0054438114166259766,ok,,in-repo,
N_t1d100_04,RandA1,100,4897,168195.0,random_multistart,79994.0,88201.0,0.5243972769701835,0.021282434463500977,ok,,in-repo,
N_t1d100_04,RandA1,100,4897,168195.0,igraph_approx_eades,66681.0,101514.0,0.6035494515294747,0.004610538482666016,ok,,external-wrapper,python-igraph==1.0.0
N_t1d100_04,RandA1,100,4897,168195.0,drmaciver_fas,61151.0,107044.0,0.6364279556467196,1.1116828918457031,ok,,external-wrapper,16ff24a92fde886e58819180a9fe686e60991c5c
N_t1d100_05,RandA1,100,4892,168091.0,lrta_full,66857.0,101234.0,0.602257110731687,0.1240532398223877,ok,,in-repo,
N_t1d100_05,RandA1,100,4892,168091.0,wmsf_seed,69398.0,98693.0,0.5871402990047058,0.1331186294555664,ok,,in-repo,
N_t1d100_05,RandA1,100,4892,168091.0,ipsns_full,66725.0,101366.0,0.6030423996525691,21.041409254074097,ok,,in-repo,
N_t1d100_05,RandA1,100,4892,168091.0,borda_net_score,73257.0,94834.0,0.5641824963858862,0.0041768550872802734,ok,,in-repo,
N_t1d100_05,RandA1,100,4892,168091.0,weighted_eades,67746.0,100345.0,0.5969683088327156,0.0053784847259521484,ok,,in-repo,
N_t1d100_05,RandA1,100,4892,168091.0,random_multistart,79928.0,88163.0,0.5244956600888804,0.021143436431884766,ok,,in-repo,
N_t1d100_05,RandA1,100,4892,168091.0,igraph_approx_eades,67581.0,100510.0,0.5979499199838183,0.004582405090332031,ok,,external-wrapper,python-igraph==1.0.0
N_t1d100_05,RandA1,100,4892,168091.0,drmaciver_fas,61096.0,106995.0,0.6365302128013992,1.1891334056854248,ok,,external-wrapper,16ff24a92fde886e58819180a9fe686e60991c5c
N_t1d150_01,RandA1,150,11074,377711.0,lrta_full,159044.0,218667.0,0.5789267455806159,0.4508693218231201,ok,,in-repo,
N_t1d150_01,RandA1,150,11074,377711.0,wmsf_seed,168163.0,209548.0,0.5547839485744391,0.4320080280303955,ok,,in-repo,
N_t1d150_01,RandA1,150,11074,377711.0,ipsns_full,159044.0,218667.0,0.5789267455806159,73.29596829414368,ok,,in-repo,
N_t1d150_01,RandA1,150,11074,377711.0,borda_net_score,169653.0,208058.0,0.5508391336233258,0.00925445556640625,ok,,in-repo,
N_t1d150_01,RandA1,150,11074,377711.0,weighted_eades,158895.0,218816.0,0.5793212270757272,0.011660099029541016,ok,,in-repo,
N_t1d150_01,RandA1,150,11074,377711.0,random_multistart,183247.0,194464.0,0.5148486541297447,0.04794931411743164,ok,,in-repo,
N_t1d150_01,RandA1,150,11074,377711.0,igraph_approx_eades,158768.0,218943.0,0.5796574629809563,0.01003718376159668,ok,,external-wrapper,python-igraph==1.0.0
N_t1d150_01,RandA1,150,11074,377711.0,drmaciver_fas,146626.0,231085.0,0.6118037335423114,1.4886188507080078,ok,,external-wrapper,16ff24a92fde886e58819180a9fe686e60991c5c
N_t1d150_02,RandA1,150,11037,374212.0,lrta_full,156579.0,217633.0,0.5815767532842346,0.5078065395355225,ok,,in-repo,
N_t1d150_02,RandA1,150,11037,374212.0,wmsf_seed,161779.0,212433.0,0.5676808867700661,0.42188310623168945,ok,,in-repo,
N_t1d150_02,RandA1,150,11037,374212.0,ipsns_full,156579.0,217633.0,0.5815767532842346,85.5575692653656,ok,,in-repo,
N_t1d150_02,RandA1,150,11037,374212.0,borda_net_score,165917.0,208295.0,0.5566229837632144,0.00915670394897461,ok,,in-repo,
N_t1d150_02,RandA1,150,11037,374212.0,weighted_eades,154372.0,219840.0,0.5874744797066903,0.011872053146362305,ok,,in-repo,
N_t1d150_02,RandA1,150,11037,374212.0,random_multistart,181478.0,192734.0,0.5150396032195654,0.049436092376708984,ok,,in-repo,
N_t1d150_02,RandA1,150,11037,374212.0,igraph_approx_eades,154299.0,219913.0,0.5876695562942931,0.010751724243164062,ok,,external-wrapper,python-igraph==1.0.0
N_t1d150_02,RandA1,150,11037,374212.0,drmaciver_fas,143532.0,230680.0,0.6164420168246876,1.232872724533081,ok,,external-wrapper,16ff24a92fde886e58819180a9fe686e60991c5c
N_t1d150_03,RandA1,150,11068,378390.0,lrta_full,156530.0,221860.0,0.5863262771214884,0.4682803153991699,ok,,in-repo,
N_t1d150_03,RandA1,150,11068,378390.0,wmsf_seed,166807.0,211583.0,0.5591664684584687,0.43904590606689453,ok,,in-repo,
N_t1d150_03,RandA1,150,11068,378390.0,ipsns_full,156530.0,221860.0,0.5863262771214884,83.49795484542847,ok,,in-repo,
N_t1d150_03,RandA1,150,11068,378390.0,borda_net_score,168245.0,210145.0,0.555366156610904,0.009200572967529297,ok,,in-repo,
N_t1d150_03,RandA1,150,11068,378390.0,weighted_eades,157458.0,220932.0,0.583873781019583,0.011629343032836914,ok,,in-repo,
N_t1d150_03,RandA1,150,11068,378390.0,random_multistart,183902.0,194488.0,0.5139882132191654,0.04773855209350586,ok,,in-repo,
N_t1d150_03,RandA1,150,11068,378390.0,igraph_approx_eades,157294.0,221096.0,0.5843071962789714,0.010339021682739258,ok,,external-wrapper,python-igraph==1.0.0
N_t1d150_03,RandA1,150,11068,378390.0,drmaciver_fas,144985.0,233405.0,0.616837125716853,1.3183069229125977,ok,,external-wrapper,16ff24a92fde886e58819180a9fe686e60991c5c
N_t1d150_04,RandA1,150,11058,374696.0,lrta_full,157485.0,217211.0,0.5796992762132502,0.4876585006713867,ok,,in-repo,
N_t1d150_04,RandA1,150,11058,374696.0,wmsf_seed,165388.0,209308.0,0.5586075111557103,0.43689680099487305,ok,,in-repo,
N_t1d150_04,RandA1,150,11058,374696.0,ipsns_full,155249.0,219447.0,0.5856667805367551,85.87099862098694,ok,,in-repo,
N_t1d150_04,RandA1,150,11058,374696.0,borda_net_score,165689.0,209007.0,0.5578041932660076,0.009186029434204102,ok,,in-repo,
N_t1d150_04,RandA1,150,11058,374696.0,weighted_eades,155260.0,219436.0,0.5856374234045733,0.011700630187988281,ok,,in-repo,
N_t1d150_04,RandA1,150,11058,374696.0,random_multistart,182214.0,192482.0,0.5137017742383159,0.04738497734069824,ok,,in-repo,
N_t1d150_04,RandA1,150,11058,374696.0,igraph_approx_eades,155088.0,219608.0,0.586096462198689,0.009975910186767578,ok,,external-wrapper,python-igraph==1.0.0
N_t1d150_04,RandA1,150,11058,374696.0,drmaciver_fas,144186.0,230510.0,0.615192049021073,1.3722617626190186,ok,,external-wrapper,16ff24a92fde886e58819180a9fe686e60991c5c
N_t1d150_05,RandA1,150,11058,374817.0,lrta_full,156859.0,217958.0,0.5815051078259524,0.46811580657958984,ok,,in-repo,
N_t1d150_05,RandA1,150,11058,374817.0,wmsf_seed,163500.0,211317.0,0.5637871281185218,0.426159143447876,ok,,in-repo,
N_t1d150_05,RandA1,150,11058,374817.0,ipsns_full,156859.0,217958.0,0.5815051078259524,87.30854678153992,ok,,in-repo,
N_t1d150_05,RandA1,150,11058,374817.0,borda_net_score,165760.0,209057.0,0.5577575190026066,0.009015560150146484,ok,,in-repo,
N_t1d150_05,RandA1,150,11058,374817.0,weighted_eades,156704.0,218113.0,0.5819186429644333,0.011553525924682617,ok,,in-repo,
N_t1d150_05,RandA1,150,11058,374817.0,random_multistart,182024.0,192793.0,0.5143656771170998,0.047539710998535156,ok,,in-repo,
N_t1d150_05,RandA1,150,11058,374817.0,igraph_approx_eades,156494.0,218323.0,0.5824789163778591,0.009982585906982422,ok,,external-wrapper,python-igraph==1.0.0
N_t1d150_05,RandA1,150,11058,374817.0,drmaciver_fas,144335.0,230482.0,0.6149187470152101,1.2243154048919678,ok,,external-wrapper,16ff24a92fde886e58819180a9fe686e60991c5c
N_t1d200_01,RandA1,200,19699,672568.0,lrta_full,289934.0,382634.0,0.5689149647321906,1.4490916728973389,ok,,in-repo,
N_t1d200_01,RandA1,200,19699,672568.0,wmsf_seed,300657.0,371911.0,0.55297159543719,0.964378833770752,ok,,in-repo,
N_t1d200_01,RandA1,200,19699,672568.0,ipsns_full,289459.0,383109.0,0.5696212130223264,243.71336603164673,ok,,in-repo,
N_t1d200_01,RandA1,200,19699,672568.0,borda_net_score,302305.0,370263.0,0.5505212855800454,0.015294075012207031,ok,,in-repo,
N_t1d200_01,RandA1,200,19699,672568.0,weighted_eades,285935.0,386633.0,0.5748608319158807,0.019890785217285156,ok,,in-repo,
N_t1d200_01,RandA1,200,19699,672568.0,random_multistart,330009.0,342559.0,0.5093299116223192,0.08513069152832031,ok,,in-repo,
N_t1d200_01,RandA1,200,19699,672568.0,igraph_approx_eades,285703.0,386865.0,0.575205778449168,0.017278671264648438,ok,,external-wrapper,python-igraph==1.0.0
N_t1d200_01,RandA1,200,19699,672568.0,drmaciver_fas,265589.0,406979.0,0.6051120481497781,1.433074951171875,ok,,external-wrapper,16ff24a92fde886e58819180a9fe686e60991c5c
N_t1d200_02,RandA1,200,19697,666887.0,lrta_full,283318.0,383569.0,0.5751634084934929,1.2726738452911377,ok,,in-repo,
N_t1d200_02,RandA1,200,19697,666887.0,wmsf_seed,299127.0,367760.0,0.5514577432158672,1.0133779048919678,ok,,in-repo,
N_t1d200_02,RandA1,200,19697,666887.0,ipsns_full,283318.0,383569.0,0.5751634084934929,228.09993290901184,ok,,in-repo,
N_t1d200_02,RandA1,200,19697,666887.0,borda_net_score,299451.0,367436.0,0.5509719037857987,0.015263795852661133,ok,,in-repo,
